"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.026251458330079913,-0.7138223648071289,-19.956653594970703,-43.80670166015625
0.04629645833483664,-1.3683204650878906,-19.406356811523438,-43.91431427001953
0.06634245833265595,-1.8093719482421875,-18.639598846435547,-44.044471740722656
0.08638745833013672,-2.139815330505371,-18.080039978027344,-43.948081970214844
0.10643245833489345,-2.3995094299316406,-17.382736206054688,-44.286865234375
0.12647845833271276,-2.4032506942749023,-16.60457992553711,-44.470794677734375
0.14652345833019353,-2.7075061798095703,-15.383230209350586,-45.021812438964844
0.16656845833495026,-2.9712677001953125,-13.732139587402344,-45.53252410888672
0.18661445833276957,-3.465121269226074,-11.274934768676758,-45.767234802246094
0.20665945833025035,-4.298178672790527,-8.138675689697266,-46.42700958251953
0.22670445833500708,-6.4300336837768555,-4.639703750610352,-46.53693389892578
0.24674945833248785,-9.900961875915527,-0.8605899810791016,-46.09656524658203
0.26679545833030716,-13.533953666687012,2.3079662322998047,-45.30177307128906
0.2868404583350639,-15.708724975585938,4.368602752685547,-44.119483947753906
0.30688545833254466,-16.35272979736328,4.624549865722656,-43.914031982421875
0.32693145833036397,-17.05502700805664,3.3222923278808594,-43.61431884765625
0.3469764583351207,-16.79680824279785,-0.16649627685546875,-43.56568908691406
0.36702145833260147,-16.12238311767578,-5.192323684692383,-43.78297424316406
0.3870674583304208,-18.97287368774414,-10.098865509033203,-41.499542236328125
0.4071124583351775,-24.139802932739258,-13.570571899414062,-37.62184143066406
0.4271574583326583,-24.071552276611328,-13.722884178161621,-37.429168701171875
0.4472034583304776,-23.82594871520996,-11.350961685180664,-38.32154846191406
0.4672484583352343,-23.882003784179688,-8.800374984741211,-38.907142639160156
0.4872934583327151,-24.310508728027344,-7.561010360717773,-38.81474304199219
0.5073394583305344,-25.464523315429688,-7.776187896728516,-37.99687957763672
0.5273844583352911,-27.683032989501953,-8.513612747192383,-36.30101013183594
0.5474294583327719,-29.57378387451172,-9.037694931030273,-34.38941955566406
0.5674744583302527,-31.467578887939453,-9.059511184692383,-32.35919189453125
0.5875204583353479,-33.45245361328125,-9.089366912841797,-30.09497833251953
0.6075654583328287,-35.89098358154297,-8.90782356262207,-27.20966339111328
0.6276104583303095,-38.016143798828125,-8.56576919555664,-23.740684509277344
0.6476564583354047,-39.88650131225586,-7.617910385131836,-20.72356414794922
0.6677014583328855,-40.799957275390625,-5.240030288696289,-18.431251525878906
0.6877464583303663,-41.60956954956055,-1.7130908966064453,-17.15972137451172
0.7077924583354616,-41.47698974609375,1.8622817993164062,-15.763275146484375
0.7278374583329423,-41.489715576171875,3.322713851928711,-14.564422607421875
0.7478824583304231,-41.4791374206543,5.737583160400391,-11.282234191894531
0.7679274583351798,-41.24849319458008,7.945770263671875,-7.783172607421875
0.7879734583329991,-40.734458923339844,10.244401931762695,-5.582313537597656
0.8080184583304799,-40.18772888183594,11.700265884399414,-4.751312255859375
0.8280634583352366,-40.2391357421875,11.925033569335938,-3.8157196044921875
0.848109458333056,-40.45102310180664,11.57974624633789,-3.5330352783203125
0.8681544583305367,-40.67955017089844,11.195552825927734,-3.207977294921875
0.8881994583352935,-40.9073486328125,10.892818450927734,-3.072479248046875
0.9082454583331128,-41.061302185058594,11.029661178588867,-2.3665924072265625
0.9282904583305935,-41.24968719482422,11.280542373657227,-0.7030258178710938
0.9483354583353503,-40.8978385925293,11.96360969543457,2.0056533813476562
0.968380458332831,-40.29550552368164,13.157482147216797,4.302131652832031
0.9884264583306503,-39.306243896484375,14.518362045288086,6.3760528564453125
1.008471458335407,-38.32976531982422,15.886320114135742,7.861274719238281
1.0285164583328879,-36.908966064453125,17.352516174316406,9.517250061035156
1.0485624583307072,-35.29300308227539,19.092552185058594,11.335853576660156
1.0686074583354639,-33.4481315612793,20.639848709106445,13.106773376464844
1.0886524583329447,-31.50281524658203,22.04949951171875,14.284889221191406
1.108698458330764,-29.661819458007812,22.900358200073242,15.648513793945312
1.1287434583355207,-28.539167404174805,23.123069763183594,16.73198699951172
1.1487884583330015,-27.994108200073242,22.826824188232422,17.769309997558594
1.1688334583304822,-27.95870590209961,22.36594009399414,18.343650817871094
1.1888794583355775,-27.442169189453125,22.025278091430664,19.3199462890625
1.2089244583330583,-25.675033569335938,22.01076316833496,21.66464614868164
1.228969458330539,-23.491519927978516,21.814184188842773,24.217578887939453
