Time (s),X (rad/s),Y (rad/s),Z (rad/s)
0.011118333335616626,-0.5940888524055481,-0.33665287494659424,-0.4271628260612488
0.031013333340524696,-0.6218183040618896,-0.45005282759666443,-0.47637492418289185
0.050908333345432766,-0.5774791240692139,-0.7593933939933777,-0.49686768651008606
0.07080333333578892,-0.546757161617279,-1.0231233835220337,-0.713295042514801
0.09069833334069699,-0.3778091073036194,-2.0286591053009033,-0.7958528399467468
0.11059433333866764,0.04453035071492195,-2.031430244445801,-0.6829329133033752
0.1304893333435757,0.12561029195785522,-1.7064050436019897,-0.5516771674156189
0.15038433333393186,-0.00607695197686553,-0.373664528131485,-0.2640078663825989
0.17027933333883993,-0.48451682925224304,-1.0544997453689575,-0.44256791472435
0.19017533333681058,-1.213829755783081,-0.6396253108978271,-0.5563044548034668
0.21007033334171865,-1.3536756038665771,-0.42465946078300476,-0.16067665815353394
0.22996533334662672,-1.762060523033142,-3.005523443222046,-0.06262185424566269
0.24986033333698288,-1.7592363357543945,-1.9239094257354736,0.7032555341720581
0.2697563333349535,-0.6910702586174011,-0.11720572412014008,1.5672297477722168
0.2896513333398616,0.14833243191242218,-2.001289129257202,2.0083141326904297
0.30954633334476966,0.5261519551277161,-3.462193489074707,1.9873827695846558
0.3294413333351258,1.2528698444366455,-3.798383951187134,1.4022616147994995
0.34933733333309647,1.0700615644454956,-4.6214728355407715,0.41161802411079407
0.36923233333800454,0.32281962037086487,-5.078064441680908,0.5405755043029785
0.3891273333429126,-0.1873197704553604,-5.292133331298828,2.213634490966797
0.40902233333326876,-0.9501774311065674,-6.149481773376465,2.9769692420959473
0.42891733333817683,-1.5799113512039185,-6.553048133850098,3.1240291595458984
0.4488133333361475,-2.313326597213745,-6.680652141571045,3.6091156005859375
0.46870833334105555,-2.444563150405884,-6.991521835327148,4.542717933654785
0.4886033333459636,-1.9310717582702637,-6.7195305824279785,5.5561323165893555
0.5084983333363198,-0.9315921068191528,-5.897031784057617,6.282151222229004
0.5283940000081202,0.15219905972480774,-4.17132043838501,6.015192985534668
0.5482890000130283,1.4088808298110962,-0.8324762582778931,5.216902732849121
0.5681840000033844,2.1830179691314697,2.2836711406707764,4.80226469039917
0.5880790000082925,2.2477712631225586,3.112959623336792,4.350893497467041
0.6079750000062631,3.2768335342407227,1.756417155265808,2.4167261123657227
0.6278700000111712,3.892322301864624,0.9771809577941895,1.0062330961227417
0.6477650000015274,3.2765119075775146,0.8601465821266174,0.3036070764064789
0.6676600000064354,2.6061973571777344,0.42163440585136414,-0.6589900255203247
0.6875560000044061,2.155942916870117,-0.911436915397644,-1.49432373046875
0.7074510000093142,1.9137473106384277,-2.4124979972839355,-1.781992793083191
0.7273459999996703,0.725829541683197,-2.2167553901672363,-1.5398120880126953
0.7472410000045784,-0.025639589875936508,-2.4503138065338135,-1.3693634271621704
0.767137000002549,1.211756706237793,-4.403694152832031,-1.5718532800674438
0.7870320000074571,1.7412631511688232,-5.065909385681152,-1.9906845092773438
0.8069270000123652,1.1422938108444214,-4.883413314819336,-2.1160483360290527
0.8268220000027213,0.8161522150039673,-4.150246620178223,-2.4708874225616455
0.8467170000076294,1.4636021852493286,-3.504727602005005,-2.495591640472412
0.8666130000056,2.5150561332702637,-3.624983310699463,-2.7741987705230713
0.8865080000105081,1.4556097984313965,-3.4485950469970703,-1.8839164972305298
0.9064030000008643,0.035826582461595535,-2.4475865364074707,-1.42343270778656
0.9262980000057723,-1.0995516777038574,-1.3764559030532837,-1.3570811748504639
0.946194000003743,-1.5676850080490112,-0.3036160171031952,-0.6270223259925842
0.966089000008651,-2.0209412574768066,-0.6618304252624512,-0.053867269307374954
0.9859840000135591,-2.3309693336486816,-1.6057971715927124,0.47593772411346436
1.0058790000039153,-2.512254476547241,-1.3915811777114868,1.5996745824813843
1.0257740000088234,-3.203935146331787,-0.3744391202926636,2.252300500869751
