"Time (s)","X (hPa)"
-4.680032288E-1,1.001185376E3
5.892243050E-1,1.001184959E3
1.660490940E0,1.001187188E3
2.713585253E0,1.001188323E3
3.767607196E0,1.001192613E3
4.834139444E0,1.001193844E3
5.896809592E0,1.001195176E3
6.967370134E0,1.001194794E3
8.048418660E0,1.001195124E3
9.112623130E0,1.001190862E3
1.017076234E1,1.001193242E3
1.124315326E1,1.001192871E3
1.229991297E1,1.001188277E3
1.337859891E1,1.001184022E3
1.443945060E1,1.001182682E3
1.550052835E1,1.001181018E3
1.655717203E1,1.001182781E3
1.763226066E1,1.001183819E3
1.869585196E1,1.001191263E3
1.976506264E1,1.001198243E3
2.084039757E1,1.001203849E3
2.190629660E1,1.001217574E3
2.297254312E1,1.001218606E3
2.403670493E1,1.001226962E3
2.509987496E1,1.001232396E3
2.616632841E1,1.001234602E3
2.722095149E1,1.001225884E3
2.827287945E1,1.001223485E3
2.933760151E1,1.001211537E3
3.040796516E1,1.001202018E3
3.147681114E1,1.001190958E3
3.253638973E1,1.001190178E3
3.359151312E1,1.001185369E3
3.465328689E1,1.001189223E3
3.572641808E1,1.001186284E3
3.678975580E1,1.001185070E3
3.786255857E1,1.001190615E3
3.893265953E1,1.001188935E3
3.999534630E1,1.001191530E3
4.106508399E1,1.001186622E3
4.212546805E1,1.001174719E3
4.320493143E1,1.001163931E3
4.427511580E1,1.001155208E3
4.534495005E1,1.001144778E3
4.640734913E1,1.001144367E3
4.746718340E1,1.001152879E3
4.852868117E1,1.001157168E3
4.960488889E1,1.001161290E3
5.068728865E1,1.001160753E3
5.175314782E1,1.001163424E3
5.281952984E1,1.001174407E3
5.390005147E1,1.001173399E3
5.497354931E1,1.001182966E3
5.604301094E1,1.001195400E3
5.711110368E1,1.001205781E3
5.818688006E1,1.001218175E3
5.925631645E1,1.001215361E3
6.032687996E1,1.001207531E3
6.139543436E1,1.001200931E3
6.245340904E1,1.001188715E3
6.351270303E1,1.001181525E3
6.457511692E1,1.001176831E3
6.563889655E1,1.001179973E3
6.672420437E1,1.001177935E3
6.779654726E1,1.001179389E3
6.887294579E1,1.001174622E3
6.993704690E1,1.001168217E3
7.101113321E1,1.001158682E3
7.208994091E1,1.001154906E3
7.315315062E1,1.001147225E3
7.422435788E1,1.001148913E3
7.529281798E1,1.001151880E3
7.635738475E1,1.001148617E3
7.742914672E1,1.001149207E3
7.851101891E1,1.001152662E3
7.957663431E1,1.001161219E3
8.064751820E1,1.001158206E3
8.171161317E1,1.001160428E3
8.278497104E1,1.001159821E3
8.386188391E1,1.001156633E3
8.492902809E1,1.001149048E3
8.598576998E1,1.001149667E3
8.706911889E1,1.001154346E3
8.813970092E1,1.001159202E3
8.920680804E1,1.001162957E3
9.028380438E1,1.001161400E3
9.136164509E1,1.001160020E3
