"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.860108246E-4,4.786611874E-2,-4.688725228E-2,-6.968818627E-2
2.062531433E-2,1.748870117E-2,-2.031703314E-1,-9.266701102E-2
4.041134471E-2,-2.893573195E-3,-3.828886695E-1,-5.186800934E-2
6.003537309E-2,-4.315180034E-2,-4.466434638E-1,-4.797598026E-2
7.963420461E-2,-8.719630317E-2,-4.894515837E-1,-5.144532343E-3
9.940453288E-2,-8.549616026E-2,-5.767163368E-1,8.297210573E-3
1.189805544E-1,-3.207665931E-2,-6.534562504E-1,1.381569550E-2
1.386576724E-1,1.666789184E-2,-6.684254990E-1,1.840426771E-2
1.590104197E-1,-3.349104866E-2,-7.224422805E-1,7.832508578E-2
1.790604070E-1,-1.471844450E-1,-6.317123244E-1,1.080798465E-1
1.987638364E-1,-3.072897893E-2,-4.313696906E-1,5.541800582E-2
2.186392824E-1,3.631685457E-2,-1.392718670E-1,7.459841128E-3
2.388273581E-1,5.539951494E-2,1.412226978E-1,-3.921790724E-2
2.585942169E-1,2.754738343E-2,2.203976796E-1,-9.234924370E-2
2.785324118E-1,-1.562799936E-2,1.482913558E-1,-8.591253784E-2
2.985506596E-1,-8.884999469E-2,1.530991018E-1,-5.295617809E-2
3.182043994E-1,-1.724212852E-1,2.424913230E-1,-1.089075802E-1
3.378928567E-1,-2.490253378E-1,3.778900012E-1,-1.311155952E-1
3.578188401E-1,-3.069567636E-1,6.526866318E-1,-2.338654340E-1
3.777910114E-1,-5.627125258E-1,1.052987438E0,-2.673515219E-1
3.975976828E-1,-1.124239169E0,1.726624479E0,-9.253363539E-2
4.177523524E-1,-1.930415075E0,2.778806423E0,1.749228326E-1
4.374438396E-1,-2.275942712E0,3.838488473E0,3.203116398E-1
4.574823774E-1,-1.971415122E0,3.925630938E0,5.719727347E-1
4.776590320E-1,-1.405668997E0,3.095164501E0,1.172134134E0
4.979174826E-1,-8.788825193E-1,2.134803456E0,1.406928152E0
5.176698298E-1,-4.024676932E-1,1.348545243E0,1.152697994E0
5.375485167E-1,1.608085663E-1,9.447431381E-1,8.502964111E-1
5.573136126E-1,5.657627022E-1,5.037313358E-1,4.901924711E-1
5.771769546E-1,8.945417414E-1,-5.537422080E-1,1.968353496E-1
5.968624226E-1,1.024530853E0,-1.378877779E0,-3.657660422E-2
6.167094581E-1,9.648322014E-1,-1.502213243E0,-2.874928949E-1
6.364876288E-1,9.783134115E-1,-1.242576559E0,-4.196323657E-1
6.563368292E-1,6.633821839E-1,-1.071763536E0,-2.562687325E-1
6.764678479E-1,3.269102849E-1,-1.157289282E0,-9.352159432E-2
6.962984371E-1,2.905617788E-1,-1.227078083E0,-2.446578332E-1
7.161278857E-1,3.083209847E-1,-1.352626195E0,-1.119609938E0
7.360801696E-1,-2.043105859E-2,-6.373503457E-1,-1.434013396E0
7.560814236E-1,-6.923605570E-2,7.442256169E-2,-1.301168785E0
7.758798108E-1,4.548738317E-1,-2.944472848E-1,-1.259102790E0
7.955410984E-1,6.642266303E-1,-7.107900839E-1,-1.477956868E0
8.156360166E-1,1.097770934E-1,-2.645817023E-2,-9.184136304E-1
8.354387592E-1,1.029425406E-1,1.260849774E0,-5.801392241E-1
8.552374872E-1,4.437343621E-1,2.224766156E0,-7.606739248E-1
8.754550800E-1,7.699293725E-1,2.023208408E0,-1.079391182E-2
8.951505948E-1,-1.866994591E-2,8.773210080E-1,3.157843777E-1
9.153522267E-1,-1.060076931E0,-9.661125742E-1,-6.050239177E-1
9.351162806E-1,-1.713009429E0,-1.738107855E0,-2.199434544E0
9.548288631E-1,-1.481748962E0,-2.268835404E0,-3.351095772E0
9.749677074E-1,1.808880421E-1,-1.616630756E0,-3.090908000E0
9.948422950E-1,7.856391305E-1,-5.886583583E-1,-2.788936665E0
1.014960472E0,8.389314810E-1,-5.919183108E-1,-2.933275962E0
1.034840223E0,7.962421379E-1,-1.881707427E0,-2.888242625E0
1.054807036E0,3.031145292E-1,-1.834814954E0,-2.500048102E0
1.074822392E0,-5.012864672E-1,-5.965870865E-1,-1.501700631E0
1.094771272E0,-9.183725175E-1,-6.129455948E-1,-5.927650960E-1
1.114911329E0,-1.366451926E0,-4.116026325E-1,-2.933042459E-1
1.134865268E0,-1.922370586E0,-3.149642985E-1,-2.712508825E-1
1.154814088E0,-2.305390173E0,-6.238439560E-1,-1.282239961E-1
