"Time (s)","X (hPa)"
-5.567661251E-1,9.976145172E2
4.494108749E-1,9.976190186E2
1.455594875E0,9.976234436E2
2.461792875E0,9.976277924E2
3.468033875E0,9.976309967E2
3.818563875E0,9.976397705E2
4.891891875E0,9.976415253E2
5.965190875E0,9.976415253E2
7.038504875E0,9.976440430E2
8.111778875E0,9.976440430E2
9.185107875E0,9.976405334E2
1.025839787E1,9.976393890E2
1.133169087E1,9.976393890E2
1.240498487E1,9.976372528E2
1.347832487E1,9.976351929E2
1.455164687E1,9.976335144E2
1.562500587E1,9.976322937E2
1.669836587E1,9.976310730E2
1.777170687E1,9.976310730E2
1.884506487E1,9.976322937E2
1.991840487E1,9.976371765E2
2.099172987E1,9.976403046E2
2.206499787E1,9.976429749E2
2.313822587E1,9.976432037E2
2.421145787E1,9.976429749E2
2.528475187E1,9.976416779E2
2.635806087E1,9.976416779E2
2.743138687E1,9.976419830E2
2.850468387E1,9.976447296E2
2.957802887E1,9.976463318E2
3.065136887E1,9.976477814E2
3.172467187E1,9.976494598E2
3.279799087E1,9.976502991E2
3.387132287E1,9.976516724E2
3.494469887E1,9.976527405E2
3.601807287E1,9.976540375E2
3.709145087E1,9.976555634E2
3.816480587E1,9.976564026E2
3.923812987E1,9.976580811E2
4.031149087E1,9.976595306E2
4.138488287E1,9.976608276E2
4.245827187E1,9.976625061E2
4.353164987E1,9.976651764E2
4.460499187E1,9.976666260E2
4.567827887E1,9.976680756E2
4.675154387E1,9.976694489E2
4.782484187E1,9.976705933E2
4.889813387E1,9.976711273E2
4.997139887E1,9.976721954E2
5.104471987E1,9.976728821E2
5.211801587E1,9.976728821E2
5.319131087E1,9.976728821E2
5.426466487E1,9.976720428E2
5.533804987E1,9.976710510E2
5.641140487E1,9.976705170E2
5.748479287E1,9.976705170E2
5.855817987E1,9.976718903E2
5.963156287E1,9.976738739E2
6.070493587E1,9.976759338E2
6.177832987E1,9.976782990E2
6.285177987E1,9.976808929E2
6.392521787E1,9.976830292E2
6.499861487E1,9.976850891E2
6.607202587E1,9.976879883E2
6.714542487E1,9.976905060E2
6.821883087E1,9.976936340E2
6.929220987E1,9.976970673E2
7.036560887E1,9.976993561E2
7.143902587E1,9.977017212E2
7.251242987E1,9.977033234E2
7.358584287E1,9.977033234E2
7.465926387E1,9.977024078E2
7.573263387E1,9.977008057E2
7.680600687E1,9.976976776E2
7.787939087E1,9.976936340E2
7.895280987E1,9.976907349E2
8.002615787E1,9.976882935E2
8.109953287E1,9.976873016E2
8.217287187E1,9.976873016E2
8.324631087E1,9.976891327E2
8.431974887E1,9.976910400E2
8.539317387E1,9.976924133E2
8.646660587E1,9.976932526E2
8.753999787E1,9.976932526E2
8.861334487E1,9.976918793E2
8.968671687E1,9.976882935E2
9.076010887E1,9.976856232E2
9.183347087E1,9.976825714E2
9.290686987E1,9.976802063E2
9.398025987E1,9.976778412E2
9.505364487E1,9.976773071E2
9.612697787E1,9.976760864E2
9.720034287E1,9.976755524E2
9.827368387E1,9.976747894E2
9.934699387E1,9.976747894E2
1.004203399E2,9.976750946E2
1.014936849E2,9.976755524E2
1.025670479E2,9.976760864E2
1.036404139E2,9.976771545E2
1.047138109E2,9.976785278E2
1.057872179E2,9.976791382E2
1.068606029E2,9.976805878E2
1.079339999E2,9.976821136E2
1.090073629E2,9.976837921E2
1.100807969E2,9.976844025E2
1.111541579E2,9.976851654E2
1.122275089E2,9.976851654E2
1.133008549E2,9.976814270E2
1.143742709E2,9.976814270E2
1.154476519E2,9.976825714E2
1.165210249E2,9.976837921E2
1.175944929E2,9.976859283E2
1.186679299E2,9.976859283E2
1.197413899E2,9.976846313E2
1.208148229E2,9.976809692E2
1.218882279E2,9.976776123E2
1.229615829E2,9.976738739E2
1.240349379E2,9.976730347E2
1.251082919E2,9.976727295E2
1.261816609E2,9.976720428E2
1.272550419E2,9.976710510E2
1.283283629E2,9.976696777E2
1.294016899E2,9.976683044E2
1.304750399E2,9.976652527E2
1.315484369E2,9.976619720E2
1.326218459E2,9.976586914E2
1.336952099E2,9.976548004E2
1.347685899E2,9.976505280E2
1.358419309E2,9.976469421E2
1.369152729E2,9.976435852E2
1.379886839E2,9.976390076E2
1.390620699E2,9.976348114E2
1.401354799E2,9.976299286E2
1.412088519E2,9.976245880E2
1.422822219E2,9.976192474E2
1.433555689E2,9.976139069E2
1.444289489E2,9.976079559E2
1.455023499E2,9.976024628E2
1.465757219E2,9.975970459E2
1.476491299E2,9.975915527E2
1.487225849E2,9.975854492E2
1.497960149E2,9.975802612E2
1.508694589E2,9.975751495E2
1.519428629E2,9.975705719E2
1.530162629E2,9.975669861E2
1.540897009E2,9.975642395E2
1.551630999E2,9.975632477E2
1.562365069E2,9.975632477E2
1.573099339E2,9.975643921E2
1.583833809E2,9.975668335E2
1.594568779E2,9.975701141E2
1.605303609E2,9.975739288E2
1.616037839E2,9.975779724E2
1.626772399E2,9.975817871E2
1.637506769E2,9.975857544E2
1.648241019E2,9.975884247E2
1.658975209E2,9.975905609E2
1.669709629E2,9.975922394E2
1.680443669E2,9.975933075E2
1.691178039E2,9.975939941E2
1.701912599E2,9.975949097E2
1.712647079E2,9.975955200E2
1.723381139E2,9.975962067E2
1.734114739E2,9.975970459E2
1.744848809E2,9.975987244E2
1.755583179E2,9.976007080E2
1.766317589E2,9.976023865E2
1.777052119E2,9.976047516E2
1.787786239E2,9.976070404E2
1.798520749E2,9.976070404E2
1.809255059E2,9.976053619E2
1.819988689E2,9.976012421E2
