"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.423604164E-2,-1.323012352E0,-2.621281052E1,-1.478643799E1
3.428904165E-2,-1.285231590E0,-2.623316956E1,-1.476037598E1
5.434204167E-2,-1.431198120E0,-2.615895081E1,-1.486993408E1
7.439504162E-2,-1.828909874E0,-2.585474968E1,-1.504998779E1
9.444704163E-2,-2.221359253E0,-2.548394775E1,-1.572991943E1
1.145002916E-1,-2.503951073E0,-2.517469406E1,-1.583062744E1
1.345532917E-1,-2.958219528E0,-2.478391838E1,-1.691009521E1
1.546052917E-1,-3.461957932E0,-2.437367249E1,-1.725207520E1
1.746582916E-1,-3.563950539E0,-2.404970932E1,-1.753948975E1
1.947112916E-1,-3.618309021E0,-2.361925697E1,-1.799902344E1
2.147632916E-1,-3.998053551E0,-2.294361877E1,-1.879711914E1
2.348162917E-1,-4.103231430E0,-2.239596367E1,-1.932666016E1
2.548692916E-1,-4.170609474E0,-2.176126862E1,-2.008349609E1
2.749222916E-1,-4.512581825E0,-2.121096611E1,-2.053009033E1
2.949742916E-1,-4.646409035E0,-2.051803017E1,-2.117083740E1
3.150272917E-1,-4.558136940E0,-1.979442215E1,-2.171002197E1
3.350802917E-1,-3.725596428E0,-1.872495651E1,-2.246472168E1
3.551332916E-1,-2.065461159E0,-1.798321724E1,-2.316040039E1
3.751852916E-1,3.452110291E-2,-1.754263496E1,-2.330291748E1
3.952382916E-1,-1.417560577E-1,-1.701455879E1,-2.426489258E1
4.152912917E-1,-7.349758148E-1,-1.614720917E1,-2.474920654E1
4.353432917E-1,-9.195451736E-1,-1.515167046E1,-2.571575928E1
4.553962916E-1,1.645231247E-1,-1.466535759E1,-2.632049561E1
4.754492916E-1,1.114722252E0,-1.451381874E1,-2.596203613E1
4.955022917E-1,1.489985466E0,-1.400549698E1,-2.587640381E1
5.155542917E-1,1.684587479E0,-1.298386383E1,-2.626916504E1
5.356072916E-1,2.076987267E0,-1.193247223E1,-2.665063477E1
5.556602916E-1,2.682734013E0,-1.081491470E1,-2.707336426E1
5.757132916E-1,3.294133186E0,-1.011514282E1,-2.752929688E1
5.957652917E-1,3.771673679E0,-9.348587036E0,-2.761138916E1
6.158182916E-1,3.996283054E0,-8.819614410E0,-2.786816406E1
6.358712916E-1,3.923280716E0,-7.974143982E0,-2.832849121E1
6.559242916E-1,4.087867260E0,-6.980876923E0,-2.860174561E1
6.759762916E-1,4.310490131E0,-5.651939392E0,-2.923602295E1
6.960292917E-1,4.576093674E0,-4.517753601E0,-2.927252197E1
7.160822916E-1,4.851506710E0,-3.274692535E0,-2.930395508E1
7.361352916E-1,5.153203011E0,-2.267818451E0,-2.932775879E1
7.561872916E-1,5.423526764E0,-1.330066681E0,-2.963525391E1
7.762402917E-1,5.781734943E0,-5.605316162E-1,-2.936975098E1
7.962932916E-1,6.123901367E0,4.999732971E-1,-2.940936279E1
8.163462916E-1,6.643247604E0,1.536781311E0,-2.929406738E1
8.363992916E-1,7.124732018E0,2.366226196E0,-2.956457520E1
8.564512916E-1,7.773313999E0,3.090667725E0,-2.906274414E1
8.765042917E-1,8.117650986E0,3.782272339E0,-2.886639404E1
8.965572916E-1,8.783305168E0,4.290901184E0,-2.834790039E1
9.166102916E-1,9.206511497E0,4.612796783E0,-2.843164062E1
9.366622916E-1,9.871161461E0,5.100521088E0,-2.813806152E1
9.567152917E-1,1.059078979E1,5.740291595E0,-2.764801025E1
9.767682916E-1,1.113287830E1,6.126911163E0,-2.753833008E1
9.968212916E-1,1.148898220E1,6.586578369E0,-2.691082764E1
1.016873292E0,1.185249043E1,6.775081635E0,-2.670043945E1
1.036926292E0,1.204240990E1,7.079849243E0,-2.662158203E1
1.056979292E0,1.222017288E1,7.299175262E0,-2.684338379E1
1.077032292E0,1.245468330E1,7.600631714E0,-2.644873047E1
1.097085250E0,1.282970810E1,7.924861908E0,-2.568768311E1
1.117137250E0,1.315596104E1,7.928939819E0,-2.602795410E1
1.137190250E0,1.371786976E1,8.002624512E0,-2.582830811E1
1.157243250E0,1.407506371E1,8.407691956E0,-2.534918213E1
1.177296250E0,1.416563606E1,8.439643860E0,-2.534271240E1
1.197349250E0,1.452054501E1,8.423320770E0,-2.465447998E1
1.217401250E0,1.482278633E1,8.534339905E0,-2.477117920E1
1.237454250E0,1.476693916E1,8.586894989E0,-2.492291260E1
1.257507250E0,1.480821419E1,8.475391388E0,-2.480603027E1
1.277560250E0,1.482247353E1,8.445144653E0,-2.479309082E1
1.297613250E0,1.510103035E1,8.389350891E0,-2.456646729E1
1.317665250E0,1.527189350E1,8.206760406E0,-2.470141602E1
1.337718250E0,1.556127357E1,8.198619843E0,-2.460296631E1
1.357771250E0,1.555514145E1,8.093910217E0,-2.427996826E1
1.377824250E0,1.554766655E1,8.001911163E0,-2.433404541E1
1.397877250E0,1.551115036E1,7.869018555E0,-2.456011963E1
1.417929250E0,1.549175453E1,7.729984283E0,-2.447637939E1
1.437982250E0,1.556676483E1,7.623279572E0,-2.447973633E1
1.458035250E0,1.562783909E1,7.641223907E0,-2.439208984E1
1.478088250E0,1.575064468E1,7.523048401E0,-2.454937744E1
1.498141250E0,1.566402817E1,7.332828522E0,-2.489849854E1
1.518193250E0,1.575873947E1,7.084484100E0,-2.482745361E1
1.538246250E0,1.577582932E1,7.007694244E0,-2.475390625E1
1.558299250E0,1.563377953E1,6.991817474E0,-2.498522949E1
1.578352250E0,1.569871616E1,6.998641968E0,-2.491564941E1
1.598405250E0,1.533432961E1,7.094444275E0,-2.507080078E1
1.618458250E0,1.508506966E1,7.073593140E0,-2.538562012E1
1.638510250E0,1.491686535E1,7.084831238E0,-2.552893066E1
1.658563250E0,1.486227608E1,6.962081909E0,-2.561816406E1
1.678616250E0,1.468469810E1,7.040916443E0,-2.530212402E1
1.698669250E0,1.451924896E1,7.103939056E0,-2.562384033E1
1.718722250E0,1.460378075E1,6.912364960E0,-2.556475830E1
1.738775250E0,1.449182034E1,7.037158966E0,-2.548974609E1
1.758827250E0,1.432917404E1,7.119869232E0,-2.551916504E1
1.778880250E0,1.445585442E1,7.192474365E0,-2.551037598E1
1.798933250E0,1.425791740E1,7.060913086E0,-2.584417725E1
1.818986250E0,1.441917229E1,7.222057343E0,-2.582720947E1
1.839039250E0,1.438941765E1,7.144866943E0,-2.587030029E1
1.859092250E0,1.424371719E1,6.977634430E0,-2.578027344E1
1.879144250E0,1.427239037E1,6.927360535E0,-2.582226562E1
1.899197250E0,1.404687214E1,6.766769409E0,-2.608807373E1
1.919250250E0,1.418547440E1,6.445579529E0,-2.563641357E1
1.939303250E0,1.408635139E1,6.175842285E0,-2.595520020E1
1.959356250E0,1.406221962E1,6.226024628E0,-2.609973145E1
1.979409250E0,1.406527519E1,6.173110962E0,-2.584552002E1
1.999461250E0,1.419987297E1,6.257827759E0,-2.560101318E1
2.019514250E0,1.438020325E1,6.463012695E0,-2.544573975E1
2.039567250E0,1.445721436E1,6.715614319E0,-2.545910645E1
2.059620250E0,1.477318954E1,7.097396851E0,-2.537976074E1
2.079673250E0,1.539428329E1,7.117343903E0,-2.504888916E1
2.099725917E0,1.554453945E1,7.318218231E0,-2.464648438E1
2.119778917E0,1.584357166E1,7.301609039E0,-2.453051758E1
2.139830917E0,1.592534161E1,7.173145294E0,-2.442541504E1
2.159883917E0,1.595824051E1,6.951702118E0,-2.449298096E1
2.179936917E0,1.632313538E1,6.746177673E0,-2.385681152E1
2.199989917E0,1.686329651E1,6.485988617E0,-2.413201904E1
2.220042917E0,1.706940079E1,6.233814240E0,-2.368951416E1
2.240095917E0,1.701582527E1,6.250000000E0,-2.390386963E1
2.260148917E0,1.683666611E1,5.976516724E0,-2.378045654E1
2.280200917E0,1.718399620E1,6.203987122E0,-2.364447021E1
2.300253917E0,1.706392670E1,6.787136078E0,-2.313574219E1
2.320306917E0,1.703933144E1,7.660827637E0,-2.336273193E1
2.340359917E0,1.696746635E1,8.459571838E0,-2.292864990E1
2.360412917E0,1.715900040E1,9.123203278E0,-2.248150635E1
2.380465917E0,1.783105087E1,9.575717926E0,-2.144750977E1
2.400518917E0,1.861671638E1,1.000587845E1,-2.048919678E1
2.420571917E0,1.937917519E1,1.047536850E1,-1.961206055E1
2.440623917E0,1.943109131E1,1.082105637E1,-1.948736572E1
2.460676917E0,1.911511230E1,1.072474670E1,-1.979351807E1
2.480729917E0,1.865191078E1,1.032534790E1,-2.064526367E1
2.500782917E0,1.870754433E1,9.534786224E0,-2.097546387E1
2.520835917E0,1.876000023E1,9.265281677E0,-2.109753418E1
2.540888917E0,1.892147827E1,8.582538605E0,-2.095660400E1
2.560941917E0,1.868024063E1,8.860614777E0,-2.131372070E1
2.580994917E0,1.799667740E1,9.246822357E0,-2.183850098E1
2.601047917E0,1.751995087E1,9.505348206E0,-2.230474854E1
2.621099917E0,1.781111717E1,9.651073456E0,-2.206115723E1
2.641152917E0,1.832054138E1,9.693748474E0,-2.192352295E1
2.661205917E0,1.844625664E1,9.685661316E0,-2.145043945E1
2.681258917E0,1.846358490E1,9.905151367E0,-2.157763672E1
2.701311917E0,1.806809616E1,9.928840637E0,-2.197149658E1
2.721364917E0,1.772114944E1,9.630798340E0,-2.237133789E1
2.741417917E0,1.755683517E1,9.351539612E0,-2.302258301E1
2.761470917E0,1.785013008E1,9.018394470E0,-2.283685303E1
2.781523917E0,1.818227959E1,8.805412292E0,-2.281921387E1
2.801575917E0,1.803186989E1,8.584072113E0,-2.294116211E1
2.821628917E0,1.799916649E1,8.231277466E0,-2.330480957E1
2.841681917E0,1.786409950E1,7.827564240E0,-2.341619873E1
2.861734917E0,1.813191795E1,7.400516510E0,-2.301910400E1
2.881787917E0,1.807584763E1,7.081016541E0,-2.297845459E1
2.901840917E0,1.765154076E1,6.798629761E0,-2.348205566E1
2.921893917E0,1.733753586E1,6.398937225E0,-2.350488281E1
2.941946917E0,1.718792534E1,6.358348846E0,-2.341119385E1
2.961999917E0,1.692826271E1,6.568679810E0,-2.370904541E1
2.982052917E0,1.700420952E1,6.749607086E0,-2.360729980E1
3.002104917E0,1.727103424E1,6.898414612E0,-2.338641357E1
3.022157917E0,1.789850235E1,7.042472839E0,-2.262652588E1
3.042210917E0,1.848160362E1,7.011180878E0,-2.212774658E1
3.062263917E0,1.879013443E1,7.210437775E0,-2.213031006E1
3.082316917E0,1.875543976E1,7.325126648E0,-2.208038330E1
3.102370542E0,1.836287308E1,7.666019440E0,-2.241015625E1
3.122423542E0,1.775078773E1,8.093917847E0,-2.288488770E1
3.142476542E0,1.744726944E1,8.699184418E0,-2.310321045E1
3.162529542E0,1.757664490E1,8.847000122E0,-2.284729004E1
3.182582542E0,1.765617371E1,8.433887482E0,-2.306549072E1
