"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.046424621E0,-2.300161095E0,-9.559275352E0,1.514694969E-1
3.066357761E0,-2.281215363E0,-9.564077801E0,5.873404267E-2
3.086732145E0,-2.077748958E0,-9.664886621E0,-1.437674373E-2
3.106579749E0,-1.892182206E0,-9.746459631E0,1.670792593E-3
3.126476382E0,-1.754322443E0,-9.772925974E0,1.696692768E-2
3.146573350E0,-1.873527752E0,-9.775892878E0,2.936317913E-2
3.166740991E0,-2.030640767E0,-9.737027318E0,3.340335996E-2
3.186693213E0,-2.225255463E0,-9.669942739E0,7.838933567E-2
3.206650768E0,-2.351465357E0,-9.586244683E0,1.925324963E-1
3.226481930E0,-2.352726703E0,-9.493555973E0,3.383781928E-1
3.246518946E0,-2.275938783E0,-9.581944172E0,4.109110092E-1
3.266523094E0,-2.193877787E0,-9.694500629E0,4.117881777E-1
3.285986800E0,-2.242972865E0,-9.763678717E0,3.107298863E-1
3.306110902E0,-2.311396687E0,-9.761467827E0,2.688977589E-1
3.326167288E0,-2.302197739E0,-9.707742084E0,3.222543306E-1
3.345722911E0,-2.108596513E0,-9.620317188E0,3.937154818E-1
3.365390272E0,-1.791987239E0,-9.632696812E0,4.304314663E-1
3.385113973E0,-1.602985376E0,-9.621111972E0,4.443840395E-1
3.405097012E0,-1.662516598E0,-9.757880893E0,3.337682611E-1
3.424889557E0,-1.954082595E0,-9.862421289E0,2.993713826E-1
3.444850954E0,-2.385525960E0,-9.903022456E0,2.975176375E-1
3.464569783E0,-2.749326633E0,-9.686205675E0,3.712525856E-1
3.484308989E0,-2.718453030E0,-9.337316185E0,3.487173478E-1
3.504306209E0,-2.516900249E0,-9.345735496E0,2.938714141E-1
3.524615406E0,-2.219938800E0,-9.469294283E0,1.634363114E-1
3.544744909E0,-2.268043348E0,-9.660646111E0,1.589521816E-1
3.564830346E0,-2.354205525E0,-9.772446239E0,2.742552284E-1
3.584805908E0,-2.406164022E0,-9.679493374E0,4.661447267E-1
3.604717730E0,-2.467198519E0,-9.567304285E0,4.729200235E-1
3.624106958E0,-2.366787050E0,-9.457420708E0,4.308588204E-1
3.643956828E0,-2.157829161E0,-9.524556614E0,3.016694574E-1
3.663981521E0,-2.032837209E0,-9.668907837E0,2.490886403E-1
3.684131917E0,-2.037406154E0,-9.736716603E0,2.402126532E-1
3.703780813E0,-2.040395715E0,-9.793757010E0,2.921951141E-1
3.723476544E0,-2.018841473E0,-9.767925661E0,3.842799064E-1
3.743413090E0,-2.084846890E0,-9.770584766E0,4.011272398E-1
3.763016698E0,-2.155811749E0,-9.612527444E0,3.160338019E-1
3.783262643E0,-2.215659043E0,-9.554190931E0,2.053833290E-1
3.803389894E0,-2.273033912E0,-9.584604997E0,8.696577054E-2
3.823352627E0,-2.362454539E0,-9.618283178E0,9.997579256E-2
3.842926273E0,-2.439502126E0,-9.557819892E0,2.266359659E-1
3.863226218E0,-2.440944329E0,-9.545438845E0,2.718681432E-1
3.883083114E0,-2.391289665E0,-9.592739226E0,3.075938990E-1
3.903205381E0,-2.431491551E0,-9.624569056E0,3.571962546E-1
3.922798741E0,-2.448525756E0,-9.596211326E0,2.986887876E-1
3.942492793E0,-2.479827288E0,-9.610627125E0,3.637891008E-1
3.962289308E0,-2.437138260E0,-9.519226047E0,3.421032288E-1
3.982107702E0,-2.301884261E0,-9.538182548E0,3.324429583E-1
4.001742886E0,-2.343608991E0,-9.568271130E0,3.796819337E-1
4.021710457E0,-2.452336408E0,-9.667386795E0,4.431033806E-1
4.041380840E0,-2.543053279E0,-9.638207516E0,4.682959982E-1
4.061643245E0,-2.497496661E0,-9.643455358E0,4.985070161E-1
4.081692908E0,-2.332816463E0,-9.594941871E0,5.614001760E-1
4.101789390E0,-2.187812379E0,-9.645563878E0,4.889269860E-1
4.121402090E0,-2.095870260E0,-9.677531233E0,3.537930399E-1
4.141393038E0,-2.038864593E0,-9.721428972E0,1.908843922E-1
4.161484443E0,-2.093511273E0,-9.685887547E0,5.618136492E-2
4.181530793E0,-2.138404586E0,-9.595995505E0,-4.062177099E-3
4.201288416E0,-2.185814345E0,-9.655242007E0,-5.303541673E-2
4.220910932E0,-2.268860451E0,-9.636886777E0,5.195467573E-2
4.240751183E0,-2.327251141E0,-9.637573647E0,1.303324445E-1
4.260721254E0,-2.463706156E0,-9.603372086E0,2.387226486E-1
4.280526342E0,-2.674675636E0,-9.565531978E0,2.589587627E-1
4.300342869E0,-2.790700617E0,-9.512676203E0,2.861517595E-1
4.320158995E0,-2.883920235E0,-9.429612279E0,2.377222677E-1
4.339746006E0,-2.863686535E0,-9.450637696E0,2.925124807E-1
4.359910932E0,-2.800309257E0,-9.579341680E0,3.245504774E-1
4.380233193E0,-2.567244853E0,-9.543360918E0,3.666064076E-1
4.400145740E0,-2.420596163E0,-9.551960932E0,4.182112775E-1
4.419829077E0,-2.279951653E0,-9.613844999E0,4.430330253E-1
4.439466373E0,-2.191930796E0,-9.707853580E0,3.593307402E-1
4.459539101E0,-2.088113267E0,-9.698498504E0,2.608630656E-1
4.479115982E0,-2.086115054E0,-9.676792291E0,2.910906012E-1
4.498724251E0,-2.026220102E0,-9.737985710E0,2.288018088E-1
4.518851788E0,-2.009779223E0,-9.725127941E0,2.074672019E-1
4.538384836E0,-2.014926950E0,-9.617477736E0,2.110782877E-1
4.558364971E0,-2.108608752E0,-9.601493667E0,1.362669319E-1
4.578177806E0,-2.138906977E0,-9.652852978E0,1.073150110E-2
4.598092906E0,-2.137807337E0,-9.784976991E0,4.732338085E-2
4.618358603E0,-2.019682121E0,-9.747333256E0,1.438741700E-1
4.638705482E0,-1.911541091E0,-9.674023396E0,1.956695649E-1
4.658735884E0,-1.897682329E0,-9.722903265E0,2.383639658E-1
4.678330036E0,-2.284179209E0,-9.700338608E0,2.288457552E-1
4.698375352E0,-2.730444560E0,-9.602910094E0,2.361914988E-1
4.718391466E0,-3.057515046E0,-9.448885192E0,4.033249613E-1
4.738476242E0,-3.126048534E0,-9.353682914E0,5.251903522E-1
4.758824855E0,-3.012056773E0,-9.367050634E0,6.014182524E-1
4.778913402E0,-2.657000332E0,-9.523851811E0,5.847576391E-1
4.798896849E0,-2.423109005E0,-9.567841530E0,4.796765917E-1
4.818961431E0,-2.390127929E0,-9.643938856E0,4.053134259E-1
4.839046455E0,-2.335304960E0,-9.609859352E0,3.613502745E-1
4.858920542E0,-2.260017228E0,-9.645904075E0,3.517792159E-1
4.878983865E0,-2.216845247E0,-9.652158544E0,3.074138134E-1
4.898933924E0,-2.122695385E0,-9.757853333E0,3.643293116E-1
4.918874020E0,-2.157628183E0,-9.730654542E0,3.581952993E-1
4.938924200E0,-2.114495934E0,-9.694676264E0,2.947707404E-1
4.958854109E0,-2.052435394E0,-9.679706047E0,2.604173809E-1
4.978719481E0,-2.104182004E0,-9.729231473E0,2.369164131E-1
4.998623475E0,-2.231654523E0,-9.652987676E0,1.789314508E-1
5.018612093E0,-2.352490855E0,-9.581123289E0,2.212288004E-1
5.038534874E0,-2.455298119E0,-9.517318057E0,2.110491500E-1
5.058190629E0,-2.585026754E0,-9.489242804E0,2.820576161E-1
5.078239078E0,-2.640839002E0,-9.537451389E0,3.487383343E-1
5.098209055E0,-2.594688222E0,-9.616402493E0,4.337844192E-1
5.118205268E0,-2.451573005E0,-9.618139331E0,4.702106706E-1
5.137944711E0,-2.383194891E0,-9.615286814E0,3.932037704E-1
5.157574275E0,-2.299611490E0,-9.569778531E0,2.811640027E-1
5.177161098E0,-2.349250680E0,-9.637364662E0,3.599667032E-1
5.196894426E0,-2.309125903E0,-9.638816413E0,3.988306212E-1
5.216449198E0,-2.192033790E0,-9.604213909E0,3.961016896E-1
5.236613697E0,-2.233260209E0,-9.709578334E0,3.729238282E-1
5.256373280E0,-2.194573346E0,-9.624668615E0,4.277311324E-1
5.276299176E0,-2.178743891E0,-9.644121782E0,4.685321887E-1
5.296117881E0,-2.181651422E0,-9.625200660E0,4.247386334E-1
5.315976150E0,-2.244770142E0,-9.612383658E0,3.788023117E-1
5.335739135E0,-2.321187026E0,-9.614571878E0,3.536689243E-1
5.355390674E0,-2.513547487E0,-9.601274043E0,3.884109399E-1
5.375285977E0,-2.578719023E0,-9.537780785E0,4.061198861E-1
5.395256880E0,-2.538135133E0,-9.525374577E0,4.102700073E-1
5.415109980E0,-2.498504522E0,-9.577682478E0,3.299192765E-1
5.435126926E0,-2.348891875E0,-9.646752453E0,2.847023683E-1
