"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.799166535E-4,-3.868106232E0,7.266489258E0,3.402274933E0
2.093491668E-2,-2.819985809E0,6.691235504E0,2.877316589E0
4.098991666E-2,-1.713636475E0,7.116351471E0,5.024451599E0
6.104391668E-2,-8.533753967E-1,6.562353516E0,7.275171204E0
8.109891665E-2,-8.327183533E-1,6.304290161E0,8.135881348E0
1.011529167E-1,-8.629554749E-1,6.676566010E0,7.794291687E0
1.212079166E-1,-2.522254944E-1,5.087470551E0,8.208330688E0
1.412619167E-1,2.504142609E0,6.364764404E0,7.886799316E0
1.613169167E-1,2.681673431E0,5.648952942E0,7.686515808E0
1.813719167E-1,2.745291138E0,4.937332764E0,7.360793152E0
2.014259167E-1,4.643643494E0,3.655548248E0,8.470285950E0
2.214809167E-1,6.132297821E0,3.709136810E0,9.702074432E0
2.415349167E-1,6.132297821E0,4.095483398E0,9.128766632E0
2.615899167E-1,4.348607025E0,4.011058960E0,7.245083771E0
2.816449167E-1,3.212020569E0,3.648363190E0,5.382207642E0
3.016989166E-1,3.521127777E0,3.556903381E0,3.707340546E0
3.217539167E-1,4.200115814E0,2.957400055E0,4.618795166E0
3.418079166E-1,4.358935547E0,1.084494781E0,4.869823151E0
3.618629167E-1,4.488116913E0,-1.265767822E0,4.533023529E0
3.819169167E-1,3.885470123E0,-2.131717072E0,4.807552643E0
4.019719167E-1,1.035351974E1,-9.291178894E-1,8.427624664E0
4.220269166E-1,5.560786285E0,-7.131170654E-1,1.150866760E1
4.420809167E-1,3.349584503E0,-1.458267517E0,7.513176270E0
4.621359167E-1,2.212099915E0,6.059399414E-1,9.022637329E0
4.821899167E-1,2.647694092E0,3.555107117E-1,1.082578766E1
5.022449167E-1,2.210453339E0,-2.324965210E0,9.902807007E0
5.222999167E-1,3.148851929E0,-2.211052094E0,1.111917755E1
5.423539167E-1,4.769082642E0,-5.668711853E-1,1.469104980E1
5.624089167E-1,4.082161102E0,1.069226532E0,1.218002151E1
5.824629167E-1,2.239343262E0,6.173162842E-1,9.017248535E0
6.025179166E-1,3.045267334E0,8.292755127E-2,1.052461395E1
6.225719167E-1,3.428320770E0,-1.210832062E0,1.215861603E1
6.426269166E-1,3.098406830E0,1.362167358E0,1.332349365E1
6.626819167E-1,4.762196960E0,2.084116058E0,1.426099411E1
6.827359167E-1,5.830375671E0,1.868564301E0,1.243853394E1
