"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.147916651E-3,-1.719563454E-1,-2.007318258E0,-3.478208184E-1
2.720291668E-2,-7.977097034E-1,-2.656282425E0,-2.179130912E-1
4.725691664E-2,-1.099024773E0,-2.896891594E0,-1.620066762E-1
6.731191667E-2,-1.087912083E0,-2.925684690E0,-1.814280748E-1
8.736591670E-2,-1.069685936E0,-2.944655895E0,-1.796730310E-1
1.074209167E-1,-9.349275231E-1,-2.701076984E0,-1.845465302E-1
1.274759166E-1,-7.323055863E-1,-2.685491562E0,-1.311941743E-1
1.475299167E-1,-7.686920762E-1,-2.414620876E0,-2.061724216E-1
1.675849167E-1,-1.005665064E0,-3.128104925E0,5.783322453E-2
1.876389167E-1,-1.435432315E0,-3.931160688E0,1.240335479E-1
2.076939167E-1,-1.375519633E0,-2.557781458E0,-4.839996994E-1
2.277479167E-1,-6.024371386E-1,-5.663329959E-1,-1.255428910E0
2.478029167E-1,-1.614604145E-2,6.844336390E-1,-1.716044903E0
2.678579167E-1,8.040128648E-2,8.137215376E-1,-1.766687870E0
2.879119167E-1,-2.906075716E-1,2.054343075E-1,-1.507514954E0
3.079669166E-1,-1.155151606E0,-6.372114420E-1,-1.163661242E0
3.280209167E-1,-1.902024984E0,-1.892054439E0,-7.917986512E-1
3.480759166E-1,-2.292295933E0,-2.185899258E0,-3.558527827E-1
3.681299167E-1,-2.495854616E0,-2.339600086E0,2.299349457E-1
3.881849167E-1,-2.513682604E0,-2.646517992E0,6.401805878E-1
4.082399167E-1,-1.943539143E0,-1.775576830E0,1.228199154E-1
4.282939167E-1,-9.744220972E-1,-7.813654095E-2,-3.651524708E-2
4.483489167E-1,-3.807841837E-1,-1.930111408E0,-4.316385686E-1
4.684029167E-1,-1.727609336E-2,-3.159291267E0,-9.685447216E-1
4.884579167E-1,2.947376370E-1,-3.462545872E0,-1.354037285E0
5.085129167E-1,5.157651901E-1,-3.918862820E0,-1.040780544E0
5.285669166E-1,4.152547419E-1,-3.181669474E0,-3.711352944E-1
5.486219167E-1,1.366558224E-1,-1.830598593E0,1.128917262E-1
5.686759166E-1,-4.787707329E-1,-1.118925452E0,5.196459293E-1
5.887309167E-1,-1.183562636E0,-1.135201335E0,9.324685335E-1
6.087849167E-1,-1.794980764E0,-5.871581435E-1,1.034572244E0
6.288399167E-1,-2.080704451E0,-2.522408068E-1,1.272009730E0
6.488949167E-1,-1.713329554E0,1.419190317E-1,1.509054899E0
6.689489167E-1,-1.029029012E0,9.923352003E-1,1.403426051E0
6.890039167E-1,-9.470470548E-1,1.728790998E0,1.091812730E0
7.090579167E-1,-2.029812813E0,1.750963807E0,9.944111109E-1
7.291129167E-1,-3.278899193E0,3.216469049E0,7.651097775E-1
7.491679167E-1,-4.225325108E0,4.645617962E0,-1.515899897E-1
7.692219167E-1,-4.952331543E0,4.879645348E0,-9.262009263E-1
7.892769167E-1,-4.730231285E0,4.539505959E0,-9.617806077E-1
8.093309167E-1,-3.223256350E0,3.991961002E0,-3.667825758E-1
8.293859166E-1,-2.580782413E0,3.480959892E0,1.412640363E-1
8.494409167E-1,-2.404360771E0,2.968070507E0,-7.770428807E-2
8.694949167E-1,-2.433863878E0,2.585896015E0,-3.625762165E-1
8.895499167E-1,-2.212886572E0,1.438739181E0,-5.836346149E-1
9.096039167E-1,-1.434836268E0,6.701524854E-1,-8.983277082E-1
9.296589167E-1,-6.348416805E-1,5.216032863E-1,-3.470894396E-1
9.497130417E-1,-3.423194289E-1,5.941972733E-1,1.587257981E-1
9.697680417E-1,-7.731376886E-1,1.696600318E0,4.409745336E-1
9.898230417E-1,-9.449614882E-1,2.215646505E0,5.934398770E-1
1.009877042E0,-7.632741332E-1,1.371277213E0,7.075204253E-1
1.029932042E0,-7.171400785E-1,4.625347853E-1,1.041133881E0
1.049986042E0,-4.443250597E-1,2.816613913E-1,1.675570607E0
1.070041042E0,-3.416132927E-1,4.907050431E-1,1.993449569E0
1.090096042E0,-3.591881990E-1,8.151804805E-1,2.145104170E0
1.110150042E0,1.376636624E-1,1.292267203E0,2.050231934E0
1.130205042E0,4.807314649E-2,1.548380136E0,2.041182518E0
1.150259042E0,-5.636537671E-1,1.576371074E0,2.458292723E0
1.170314042E0,-1.074671030E0,1.527656674E0,2.819783449E0
1.190369042E0,-1.355630636E0,1.541011095E0,2.683510065E0
1.210423042E0,-1.493392825E0,1.516721845E0,2.475856781E0
1.230478042E0,-1.982710361E0,1.740066171E0,2.273119926E0
1.250533042E0,-2.521899462E0,1.589669943E0,2.411027193E0
1.270587042E0,-2.488592148E0,1.239255190E0,2.374175787E0
1.290642042E0,-2.183540583E0,8.027154803E-1,2.213024139E0
1.310696042E0,-1.807945371E0,5.426208377E-1,2.045216322E0
1.330751042E0,-1.889881849E0,4.503721595E-1,1.873998880E0
1.350806042E0,-2.040822983E0,6.919195652E-1,1.591395855E0
1.370860042E0,-1.945479989E0,9.885802269E-1,1.277789235E0
1.390915042E0,-1.604380727E0,8.099934459E-1,1.063457847E0
1.410969042E0,-1.152254105E0,1.953460425E-1,9.290978312E-1
1.431024042E0,-6.965391040E-1,3.288555145E-2,4.648962617E-1
1.451079042E0,-5.408871174E-1,2.360392064E-1,4.241176322E-2
1.471133042E0,-4.170551002E-1,-4.817904532E-2,-3.101311624E-1
