Time (s),X (hPa)
-0.5856314166740049,1000.4290008544922
0.4145155833248282,1000.4283905029297
1.4146375833370257,1000.4290008544922
2.414760583327734,1000.4301452636719
3.414838583325036,1000.4341125488281
3.7728625833260594,1000.4376220703125
4.839597583326395,1000.4388427734375
5.906333583334344,1000.4424285888672
6.973076583337388,1000.4471588134766
8.039814583331463,1000.4507446289062
9.10658158332808,1000.4535675048828
10.173361583336373,1000.455322265625
11.240150583325885,1000.455322265625
12.30689658333722,1000.4531097412109
13.373660583325545,1000.4531097412109
14.440468583328766,1000.4585266113281
15.507225583336549,1000.4741668701172
16.574046583336894,1000.4974365234375
17.64086158333521,1000.5177307128906
18.70758658333216,1000.5177307128906
19.774304583334015,1000.5021667480469
20.841055583325215,1000.4627990722656
21.907857583326404,1000.4137420654297
22.974626583323698,1000.3730773925781
24.041379583330126,1000.3549194335938
25.108152583328774,1000.3549194335938
26.17493658332387,1000.3691864013672
27.241728583336226,1000.3855895996094
28.308580583325238,1000.3972625732422
29.375375583331333,1000.4034423828125
30.44216558332846,1000.4046630859375
31.508955583325587,1000.4047393798828
32.575779583334224,1000.4061126708984
33.64260558332899,1000.4061126708984
34.70939958332747,1000.4017639160156
35.77617658332747,1000.394287109375
36.84299858333543,1000.3889465332031
37.909756583336275,1000.3856658935547
38.97655758332985,1000.3856658935547
40.04333758332359,1000.3916168212891
41.11015358332952,1000.4047393798828
42.17692058332614,1000.4181671142578
43.243693583324784,1000.4286956787109
44.310506583336974,1000.4398345947266
45.377266583323944,1000.4500579833984
46.4439995833236,1000.4581451416016
47.510767583327834,1000.4655456542969
48.577621583332075,1000.4741668701172
49.64443058332836,1000.4814147949219
50.711274583329214,1000.4849243164062
51.77809558332956,1000.4877471923828
52.84492158332432,1000.4934692382812
53.91173458333651,1000.5015563964844
54.97855958332366,1000.5084228515625
56.045383583332296,1000.5095672607422
57.11221858333738,1000.5095672607422
58.17903558333637,1000.5050659179688
59.245850583334686,1000.4974365234375
60.312629583335365,1000.4875183105469
61.3794275833352,1000.4774475097656
62.44619758332556,1000.4689025878906
63.51302358333487,1000.4569244384766
64.57985958333302,1000.4413604736328
65.64671458333032,1000.4248809814453
66.71355758332356,1000.4122924804688
67.7804035833251,1000.4012298583984
68.84729358332697,1000.3951263427734
69.91417458333308,1000.3951263427734
70.98110458333394,1000.3960418701172
72.04799758332956,1000.4002380371094
73.11490258332924,1000.4073333740234
74.18178058332705,1000.4145050048828
75.24864058333333,1000.4208374023438
76.31550558333402,1000.42724609375
77.38236358332506,1000.433349609375
78.44922358333133,1000.4336547851562
79.51609558332711,1000.4336547851562
80.58298258333525,1000.4264068603516
81.6499035833258,1000.4176330566406
82.71679658333596,1000.4092407226562
83.78369858332735,1000.4026794433594
84.85062958333583,1000.4010772705078
85.91754258332367,1000.4010772705078
86.98447058332385,1000.4037475585938
88.05136158333335,1000.4084014892578
89.11825158333522,1000.4084014892578
90.18514358332322,1000.4070281982422
91.25207058333035,1000.4026031494141
92.31895158333646,1000.4021453857422
93.38589358332683,1000.4021453857422
94.45280058332719,1000.4026031494141
95.51973358333635,1000.4067993164062
96.5866295833257,1000.4116821289062
97.65352558332961,1000.4128265380859
98.72042858332861,1000.4128265380859
99.78731458332913,1000.4118347167969
100.85418258332356,1000.4107666015625
101.92104958332493,1000.4068756103516
102.98795058332325,1000.399169921875
104.05486358332564,1000.3923797607422
105.12178658333141,1000.3865051269531
106.18871558332467,1000.3849029541016
107.25560158332519,1000.3849029541016
108.3224975833291,1000.3900146484375
109.38938258333656,1000.3953552246094
110.45621358332573,1000.3989410400391
111.52306458333624,1000.4014587402344
112.58994858333608,1000.4025268554688
113.65683158332831,1000.4025268554688
114.72369458332832,1000.4022979736328
115.79055258333392,1000.4020690917969
116.85735458333511,1000.4013824462891
117.9241785833292,1000.4010009765625
118.99103258333344,1000.3968811035156
120.05786858333158,1000.3915405273438
121.12470958332415,1000.3845977783203
122.19151858333498,1000.3762054443359
123.25833258332568,1000.3678894042969
124.32512758333178,1000.3630065917969
125.39192858332535,1000.3607940673828
126.45874758332502,1000.3607940673828
