"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.512628639E-3,-8.470114150E0,4.356757942E0,-5.438509175E1
2.124784853E-2,-8.862194899E0,6.655162981E0,-5.597879083E1
4.104517529E-2,-5.988951317E0,6.033948990E0,-5.689436435E1
6.117700794E-2,-2.257361402E0,4.741222802E0,-5.817965079E1
8.152305669E-2,1.438463533E-1,4.422333603E0,-5.866793362E1
1.013373031E-1,3.738536521E0,5.124286611E0,-5.917889071E1
1.210049425E-1,5.882316140E0,5.312618753E0,-5.910809603E1
1.405078196E-1,7.600551696E0,5.318855109E0,-5.752613496E1
1.600942274E-1,9.850137639E0,6.333078207E0,-5.907312303E1
1.803509315E-1,1.152368937E1,8.816941958E0,-6.155550133E1
1.998949244E-1,1.294038479E1,1.163456644E1,-6.359789639E1
2.197845260E-1,1.435144444E1,1.390592714E1,-6.538022375E1
2.397613820E-1,1.679595337E1,1.842311821E1,-6.609405544E1
2.596760052E-1,1.897684814E1,2.368125567E1,-6.613311830E1
2.796398715E-1,2.021658412E1,2.964031267E1,-6.468459380E1
2.994859105E-1,2.029733175E1,3.477936895E1,-6.295895966E1
3.192923801E-1,1.988419954E1,3.814655805E1,-6.097725256E1
3.393758870E-1,1.942530555E1,4.064687411E1,-5.542255940E1
3.594003650E-1,1.990920391E1,4.256158047E1,-4.912530236E1
3.792629654E-1,1.961818539E1,4.353456291E1,-4.383280712E1
3.990793262E-1,1.940958806E1,4.361481601E1,-3.931170511E1
4.190658650E-1,1.938377538E1,4.323831886E1,-3.597992920E1
4.389891860E-1,1.984516574E1,4.201960228E1,-3.297858589E1
4.586225819E-1,2.060057622E1,3.990083986E1,-2.941274259E1
4.783879242E-1,2.089737440E1,3.734273152E1,-2.612319686E1
4.981825558E-1,2.190733053E1,3.467834323E1,-2.394389712E1
5.179649942E-1,2.369086159E1,3.263149433E1,-2.434978590E1
5.375318356E-1,2.540227064E1,3.028429922E1,-2.549665562E1
5.571799477E-1,2.634292532E1,2.728697457E1,-2.383260816E1
5.770698531E-1,2.634865543E1,2.559126708E1,-2.386709762E1
5.967847427E-1,2.682057322E1,2.352865072E1,-2.384502040E1
6.168578541E-1,2.741251243E1,2.192199995E1,-2.686981700E1
6.365021459E-1,2.699865301E1,2.096862522E1,-2.835994636E1
6.564771444E-1,2.709219065E1,2.078357511E1,-2.918539534E1
6.763980952E-1,2.569193103E1,2.101355570E1,-2.846759586E1
6.963729471E-1,2.403700696E1,2.205429248E1,-2.861254323E1
7.167041828E-1,2.131584125E1,2.321245388E1,-3.025305746E1
7.366572242E-1,1.842529815E1,2.525049972E1,-3.083758454E1
7.561459487E-1,1.423511594E1,2.869282654E1,-3.166429010E1
7.757489001E-1,8.612204180E0,3.170690616E1,-3.074690940E1
7.955177177E-1,2.244938223E0,3.395860312E1,-2.994000992E1
8.154433936E-1,-3.236480478E0,3.825362903E1,-3.101175297E1
8.356477470E-1,-6.449991033E0,4.322473946E1,-3.094485269E1
8.555884091E-1,-9.878146704E0,4.819417758E1,-2.899015297E1
8.754672743E-1,-1.462308001E1,5.229602899E1,-2.827861413E1
8.952385527E-1,-1.985229426E1,5.673280367E1,-2.747979426E1
9.147493468E-1,-2.569157563E1,6.003284648E1,-2.811232152E1
9.346863057E-1,-3.044593174E1,6.136016864E1,-3.248043723E1
