"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-0.0014638333377661183,-2.4011567687988284,1.1114387512207031,10.609786834716797
0.018586166661407333,-2.3667283630371094,1.132694549560547,10.414592742919922
0.03863616666785674,-2.1850062561035157,1.5301181030273439,10.189161529541016
0.05868716666736873,-1.9854711914062502,1.781744842529297,9.707762603759766
0.07873716666654218,-1.7013619995117188,1.9130218505859375,9.000633087158203
0.09878816666605417,-1.390308837890625,2.1118084716796877,8.4639990234375
0.11883816666522762,-0.6863227844238282,2.402953033447266,8.01657943725586
0.13888816666440107,0.022902374267578126,2.6108706665039065,7.536228332519531
0.15893916666391306,0.6926097106933594,2.7866052246093753,6.531367950439454
0.1789891666630865,0.9990225219726563,2.8339068603515627,4.9775990295410155
0.19903916666225996,1.487157440185547,2.241887969970703,5.906267852783204
0.21909016666177195,1.4844630432128907,1.5417938232421875,7.366481323242188
0.23914016666822135,1.1491603088378908,1.4570700073242189,8.026458892822266
0.25919045833143173,0.11750564575195313,0.6712042236328125,8.390352172851562
0.2792404583306052,-1.1413764953613281,-0.0568817138671875,8.691226501464843
0.29929045832977863,-3.2540830993652343,-2.201921081542969,9.540859680175782
0.3193414583292906,-1.7371376037597657,-1.8055453491210938,11.716435546875001
0.33939145832846407,-0.702938232421875,-2.3375390625000003,10.177635498046875
0.35944245832797606,-1.3874647521972656,-1.9532881164550782,9.914183349609376
0.37949245833442546,-2.7689419555664063,-1.4468911743164063,9.232949981689453
0.3995424583335989,-4.175117797851563,-0.37676651000976563,10.745105438232422
0.4195934583331109,-3.386407928466797,-3.583847351074219,8.629554748535156
0.43964345833228435,-3.5078054809570314,-2.202220458984375,4.332889709472656
0.4596934583314578,-4.151466979980469,-0.9419911193847657,3.7281472778320315
0.4797444583309698,-4.734354858398437,-1.7437239074707032,4.143234100341797
0.49979445833014324,-3.579207000732422,-1.7353413391113282,5.281616821289063
0.5198454583296552,-4.80964828491211,-4.75890380859375,2.830613708496094
0.5398954583288287,-2.6481431579589847,-5.054988098144531,3.6146832275390626
0.5599454583280021,-5.1301318359375,-6.752458190917969,7.495662689208984
0.5799964583347901,-7.241640930175782,-7.577093353271485,10.993289337158204
0.6000464583339635,-7.0450996398925785,-6.391109619140625,11.601025543212891
0.620096458333137,-5.686674499511719,-4.741390228271484,11.305989074707032
0.640147458332649,-4.1692799377441405,-3.937112731933594,13.627810821533204
0.6601974583318224,-4.487069091796875,-3.9576200866699223,14.014007720947266
0.6802474583309959,-4.907544708251954,-3.050057373046875,14.664854278564453
0.7002984583305079,-5.140759735107422,-3.0719119262695314,14.158756713867188
0.7203484583296813,-6.552474060058594,-6.185287628173828,12.2864501953125
0.7403994583291933,-8.614286499023438,-7.4678205871582035,6.368955688476563
0.7604494583283667,-7.825876007080079,-7.123985595703125,2.8831544494628907
0.7804994583348162,-8.567433929443359,-8.081544342041017,3.077450408935547
0.8005504583343281,-10.85797073364258,-9.099128265380859,3.423830108642578
0.8206004583335016,-11.495944061279298,-8.869356079101562,1.9246975708007814
0.840650458332675,-9.861043853759766,-7.732919311523438,-0.5391787719726563
0.860701458332187,-7.8781173706054695,-8.677754516601563,1.5585589599609375
0.8807514583313605,-7.007976837158203,-8.591982879638673,1.3756393432617189
0.9008014583305339,-6.607110443115235,-7.32202377319336,1.5826588439941407
0.9208524583300459,-3.2826736450195315,-0.7767347717285157,25.76891326904297
0.9409024583292194,-8.280929718017578,-7.949818267822266,3.2001951599121097
0.9609534583287314,-9.062304840087892,-9.02293670654297,-4.079167327880859
0.9810034583279048,-8.785231018066407,-6.786587219238282,-0.4830455017089844
1.0010534583343542,-7.7722874450683594,-5.701194305419922,1.736239471435547
1.0211044583338662,-7.605683898925782,-4.522096252441407,2.7449917602539062
1.0411544583330397,-10.039023742675782,-5.559139709472657,0.0401165771484375
1.061204458332213,-7.04899154663086,-5.545667724609375,-0.4345463562011719
1.081255458331725,-6.582711181640625,-4.763544158935547,1.5512242126464844
1.1013054583308985,-7.292385406494141,-4.717889099121094,2.22497314453125
1.121355458330072,1.4046789550781251,-1.5617024230957033,1.629810791015625
1.141406458329584,-8.810678100585937,-6.420747985839844,3.0505064392089847
1.1614564583287574,-13.395493927001954,-9.203311614990234,1.9943028259277344
1.1815074583282694,-12.441078643798829,-7.651638336181641,1.7904267883300782
