"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.024852166665368713,-7.2119951248168945,3.246145248413086,-42.08769226074219
0.044902166664542165,-7.207144737243652,2.9707183837890625,-42.27339172363281
0.06495216666371562,-7.4641313552856445,2.3313121795654297,-42.261505126953125
0.0850031666632276,-7.686272621154785,1.8692169189453125,-42.011566162109375
0.10505316666240105,-7.964201927185059,1.4335784912109375,-42.28474426269531
0.12510416666191304,-7.970358848571777,1.3358688354492188,-42.195831298828125
0.14515416666836245,-8.118826866149902,1.1517772674560547,-41.79498291015625
0.1652041666675359,-8.47824764251709,1.3565940856933594,-41.60108947753906
0.1852551666670479,-8.93938159942627,1.6595287322998047,-41.0289306640625
0.20530516666622134,-8.660760879516602,2.884674072265625,-40.68280792236328
0.2253551666653948,-7.813697814941406,4.302562713623047,-40.187660217285156
0.24540616666490678,-6.348716735839844,5.754520416259766,-39.77415466308594
0.2654554583350546,-4.615316390991211,7.16099739074707,-39.14906311035156
0.28550645833456656,-3.5283899307250977,8.258344650268555,-38.71766662597656
0.30555645833374,-2.324526786804199,9.121408462524414,-37.797584533691406
0.32560645833291346,-1.4145021438598633,9.56822395324707,-37.23979949951172
0.34565745833242545,-0.04972553253173828,9.778543472290039,-36.46173858642578
0.3657074583315989,1.6063032150268555,9.872457504272461,-35.74159240722656
0.3857584583311109,3.1575613021850586,9.699663162231445,-35.18067169189453
0.40580845833028434,4.344911575317383,8.239274978637695,-35.05664825439453
0.4258584583294578,5.665323734283447,6.74506950378418,-34.755889892578125
0.4459094583289698,7.138296127319336,6.022058486938477,-34.43504333496094
0.46595945832814323,8.151655197143555,6.516923904418945,-33.718482971191406
0.48600945833459264,8.527515411376953,7.471210479736328,-33.275634765625
0.5060604583341046,8.791631698608398,8.55010986328125,-32.65351104736328
0.5261104583332781,8.360114097595215,10.112955093383789,-32.01026916503906
0.5461604583324515,8.122040748596191,11.162429809570312,-31.868919372558594
0.5662114583319635,7.032102584838867,13.393423080444336,-31.408477783203125
0.586261458331137,5.886176109313965,15.686710357666016,-31.231964111328125
0.606312458330649,5.124744415283203,17.456825256347656,-30.662261962890625
0.6263624583298224,4.378264427185059,19.156892776489258,-30.587600708007812
0.6464124583289959,4.107046127319336,20.665283203125,-30.007484436035156
0.6664634583285078,4.184477806091309,22.35914421081543,-29.13092041015625
0.6865134583349572,4.795559883117676,23.7304744720459,-28.49524688720703
0.7065634583341307,6.07247257232666,25.298120498657227,-27.223846435546875
0.7266144583336427,7.939145565032959,26.280519485473633,-25.837486267089844
0.7466644583328161,9.71104621887207,27.09221076965332,-24.50440216064453
0.7667154583323281,11.286108016967773,28.164886474609375,-23.545654296875
0.7867654583315016,12.507200241088867,29.080280303955078,-21.590789794921875
0.806815458330675,13.620147705078125,30.43180274963379,-19.652122497558594
0.826866458330187,14.68017578125,31.582212448120117,-17.69756317138672
0.8469164583293605,15.780529022216797,32.584434509277344,-15.820587158203125
0.8669664583285339,16.5969295501709,33.46728515625,-14.104927062988281
0.8870174583280459,17.168228149414062,33.981388092041016,-12.941184997558594
0.9070674583344953,17.956729888916016,34.74372100830078,-11.617172241210938
0.9271174583336688,19.007308959960938,34.8029899597168,-10.487129211425781
0.9471684583331808,20.076904296875,34.5366325378418,-10.100730895996094
0.9672184583323542,20.493751525878906,34.38019561767578,-9.912330627441406
0.9872694583318662,21.419036865234375,34.24443817138672,-9.211463928222656
1.0073194583310396,21.92820930480957,34.124385833740234,-8.645484924316406
1.027369458330213,22.481807708740234,33.95262145996094,-8.466812133789062
1.047420458329725,22.854463577270508,33.75847625732422,-8.065750122070312
1.0674704583288985,23.317516326904297,33.4677734375,-8.664054870605469
