"Time (s)","X (hPa)"
-0.5639694583369419,1002.81494140625
0.43959354166145204,1002.8175354003906
1.443117541661195,1002.8200531005859
2.4466275416634744,1002.8305053710938
3.450167541661358,1002.8374481201172
3.804045541663072,1002.8468322753906
4.874482541657926,1002.8469085693359
5.944957541658368,1002.8522491455078
7.0154505416649044,1002.8530120849609
8.085898541663482,1002.8530120849609
9.15636354166054,1002.8498840332031
10.226841541661997,1002.8401184082031
11.297279541664466,1002.8313446044922
12.367713541658304,1002.8257751464844
13.438139541663986,1002.8199005126953
14.508575541658502,1002.8199005126953
15.579035541661142,1002.8237152099609
16.649479541658366,1002.8353881835938
17.71993654165999,1002.8470611572266
18.790428541658912,1002.8589630126953
19.860884541660198,1002.8715515136719
20.931368541663687,1002.8826904296875
22.001857541661593,1002.8848266601562
23.07232254165865,1002.8848266601562
24.142826541661634,1002.8834533691406
25.213318541660556,1002.8770446777344
26.283779541663534,1002.8694152832031
27.354287541660597,1002.8609466552734
28.42473754165985,1002.8549194335938
29.49518554165843,1002.8432464599609
30.565631541663606,1002.8293609619141
31.63605854166235,1002.8119659423828
32.70646454166126,1002.7941131591797
33.77689754166204,1002.7736663818359
34.847322541660105,1002.7520751953125
35.91774754165817,1002.7297973632812
36.988136541658605,1002.71728515625
38.05854454165819,1002.7047729492188
39.12897854165931,1002.6967620849609
40.19940754165873,1002.6967620849609
41.26984854166221,1002.7012634277344
42.34031154165859,1002.7053070068359
43.4107785416636,1002.7101898193359
44.48122654166218,1002.7156829833984
45.55169854166161,1002.7156829833984
46.622177541663405,1002.7110290527344
47.692662541659956,1002.7005004882812
48.76315154165786,1002.6897430419922
49.83367054165865,1002.6834869384766
50.904156541662815,1002.6821899414062
51.974633541663934,1002.6821899414062
53.04513154166489,1002.6921844482422
54.11562754165789,1002.7047729492188
55.18615054166003,1002.7182769775391
56.25665254166233,1002.7337646484375
57.32717154166312,1002.7510070800781
58.39769954165968,1002.7645874023438
59.46818854166486,1002.7737426757812
60.53867954166344,1002.7796173095703
61.609162541659316,1002.7796173095703
62.67963654165942,1002.7706909179688
63.750122541663586,1002.7565002441406
64.82058254165895,1002.7506256103516
65.89102054166142,1002.7454376220703
66.96147454166203,1002.7384948730469
68.03194454166078,1002.7337646484375
69.10239754166105,1002.7337646484375
70.17284854166064,1002.7342987060547
71.24330254166125,1002.7342987060547
72.31379354165983,1002.7342987060547
73.38425354166247,1002.7413177490234
74.45474254166038,1002.7495574951172
75.52522354166285,1002.7536773681641
76.59569254166126,1002.7613067626953
77.6660895416644,1002.7702331542969
78.7365125416618,1002.7702331542969
79.8069715416641,1002.7677917480469
82.69394145832484,1002.6917266845703
83.6973144583244,1002.698974609375
84.70071745831956,1002.706298828125
85.70412645832403,1002.7146911621094
87.31794387499394,1002.6592254638672
88.32135487499181,1002.6613616943359
89.32476587498968,1002.6634979248047
90.32813187499414,1002.6659393310547
91.33151087498845,1002.6673126220703
91.68550887499441,1002.6739501953125
92.75576787499449,1002.6791381835938
93.82600387499406,1002.6836395263672
94.89627987499262,1002.6875305175781
95.96658387499338,1002.6877593994141
97.0368668749943,1002.6877593994141
98.10710787498829,1002.6861572265625
99.17735387499124,1002.6812744140625
100.2476228749947,1002.6808166503906
101.31785587499326,1002.677001953125
102.38812087498809,1002.6767730712891
103.45841487499274,1002.6767730712891
104.5287108749908,1002.6818084716797
105.59900087499409,1002.6852416992188
106.66924187498807,1002.6865386962891
107.73948287498933,1002.6873779296875
108.80973287499364,1002.6925659179688
109.87992087499151,1002.6938629150391
110.95014987498871,1002.6988983154297
112.02040387499437,1002.7057647705078
113.09066187499411,1002.7168273925781
114.16088087498792,1002.7168273925781
115.23108687499189,1002.716064453125
116.30132687499281,1002.7125549316406
117.37152987498848,1002.7070617675781
118.44174887498957,1002.6967620849609
119.51199987499422,1002.6894378662109
120.58222887499142,1002.6886749267578
121.65244187499047,1002.6847839355469
