"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.980000035E-4,-6.513405304E0,4.781656494E0,6.254443817E0
2.074900000E-2,-4.662803650E0,4.252506866E0,6.776857452E0
4.080100000E-2,-2.870580597E0,4.440066833E0,8.499924316E0
6.085300000E-2,-1.817969513E0,5.157225494E0,1.054317535E1
8.090474999E-2,-1.078507233E0,4.923711090E0,1.086949677E1
1.009567500E-1,-1.486858063E0,3.470982056E0,1.006806335E1
1.210077500E-1,-2.651585999E0,1.766326904E0,8.859027557E0
1.410597500E-1,-3.532504120E0,2.728825378E-1,7.328011322E0
1.611117500E-1,-4.183650055E0,-7.247927856E-1,7.108567657E0
1.811637500E-1,-3.210373993E0,-7.903564453E-1,6.923402710E0
2.012157500E-1,-1.725461884E0,-3.803590393E-1,6.891818390E0
2.212677500E-1,-1.362167358E-2,2.971321106E-1,8.386160889E0
2.413187500E-1,7.893086243E-1,1.132694550E0,9.458830261E0
2.613707500E-1,-2.062411194E0,1.838925934E0,1.399065628E1
2.814227500E-1,-7.918533325E-2,2.148332520E0,1.604079300E1
3.014747500E-1,2.590513000E0,7.322772217E-1,1.058583664E1
3.215267500E-1,-3.003504181E0,-2.081421661E0,-1.460602661E1
3.415787500E-1,1.506317596E0,-5.400769043E-1,-2.799777832E0
3.616307500E-1,-5.563929749E-1,-6.150709534E-1,1.420381302E1
3.816817500E-1,-9.906848602E0,-4.664450226E0,1.019095779E1
4.017337500E-1,-7.848179626E-1,-2.374063110E-1,1.327499451E1
4.217857500E-1,8.874744873E0,1.071771240E0,1.131721573E1
4.418377500E-1,1.202195023E1,3.781586151E0,7.998167725E0
4.618897500E-1,9.370663605E0,2.888094177E0,8.677754517E0
4.819407500E-1,3.984414368E0,-2.426154785E0,9.935439148E0
5.019927500E-1,-8.167016602E-1,-3.213517456E0,7.303462372E0
5.220447500E-1,3.655997314E0,-2.787353668E0,2.760110321E0
5.420967500E-1,7.333100739E0,-2.567161560E-1,2.201771393E0
5.621487500E-1,6.734794922E0,-1.258882141E0,1.895059204E-1
5.822007500E-1,5.484744415E0,-2.892435150E0,-1.096020813E0
6.022517500E-1,7.075187073E0,-5.485642548E0,-2.131417694E0
6.223037500E-1,1.007464966E1,-7.722291412E0,-1.295106812E0
6.423557500E-1,1.182391205E1,-7.891140289E0,1.397044830E0
6.624077500E-1,1.230082031E1,-8.544232178E0,1.329684906E0
6.824597500E-1,1.391326721E1,-7.386838989E0,-9.145980835E-1
7.025107500E-1,1.673594742E1,-6.403084717E0,-1.896556091E0
7.225627500E-1,1.765802994E1,-4.859794006E0,-5.947132874E-1
7.426147500E-1,1.653581360E1,-3.564238129E0,-2.800675964E-1
7.626667500E-1,1.359502899E1,-3.555556183E0,-3.428021393E0
7.827187500E-1,1.064466431E1,-3.837420044E0,-5.828579407E0
8.027707500E-1,9.038204956E0,-4.461023254E0,-6.607709198E0
8.228217500E-1,8.803343353E0,-4.713997192E0,-5.574707336E0
8.428737500E-1,8.534203033E0,-4.859794006E0,-3.494932251E0
8.629257500E-1,8.737929382E0,-4.723427582E0,-1.783541107E0
8.829777500E-1,8.649762726E0,-4.415667572E0,-3.183879089E-1
9.030297500E-1,9.436227264E0,-2.934946747E0,-1.061592407E0
9.230807500E-1,9.330397339E0,-3.197949829E0,-1.866019592E0
9.431327500E-1,9.414223022E0,-3.005749512E0,-1.852397919E0
9.631847500E-1,8.802594910E0,-3.346141663E0,-1.953288116E0
9.832367500E-1,7.477101288E0,-3.621419220E0,-2.649939423E0
1.003288750E0,7.435038757E0,-3.824846191E0,-3.450325012E0
1.023339750E0,7.090455322E0,-3.984264679E0,-3.786226501E0
1.043391750E0,6.890471191E0,-4.423601074E0,-3.615281982E0
1.063443750E0,6.919211426E0,-4.822521515E0,-3.319197693E0
1.083495875E0,7.006479950E0,-5.082979889E0,-3.260819092E0
1.103547875E0,6.697073364E0,-5.319937134E0,-3.653751984E0
1.123598875E0,6.747368774E0,-5.915398865E0,-3.949836273E0
1.143650875E0,6.817423096E0,-6.293662262E0,-3.868405609E0
1.163702875E0,7.452103271E0,-6.969806213E0,-3.528911591E0
1.183754875E0,8.115523682E0,-7.619754639E0,-3.300636292E0
1.203806875E0,8.524024200E0,-8.350085907E0,-3.842060394E0
1.223857875E0,9.161847839E0,-9.397757263E0,-4.225113831E0
1.243909875E0,8.920399933E0,-9.683962097E0,-3.637136536E0
1.263961875E0,9.193282471E0,-9.776619415E0,-2.748733978E0
1.284013875E0,9.581425323E0,-9.509574738E0,-2.609074402E0
1.304065875E0,9.635912018E0,-9.374256134E0,-2.778072968E0
1.324116875E0,9.135203247E0,-9.098080444E0,-2.820883942E0
1.344168875E0,9.183253326E0,-8.372838593E0,-2.396666107E0
1.364220875E0,9.166039124E0,-7.822582855E0,-1.908082123E0
1.384272875E0,8.503217468E0,-7.680079193E0,-1.768422546E0
1.404324875E0,7.416177979E0,-7.680827637E0,-1.723665619E0
1.424375875E0,6.667434998E0,-7.572153625E0,-1.553469543E0
1.444427875E0,6.433770905E0,-7.065008240E0,-1.371298370E0
1.464479875E0,6.138734436E0,-6.248605957E0,-1.464105377E0
1.484531875E0,6.174959106E0,-5.374274139E0,-1.551074524E0
1.504583875E0,6.312373352E0,-4.464166718E0,-1.813778229E0
1.524634875E0,6.324647827E0,-3.916306000E0,-1.953886871E0
1.544686875E0,6.367458801E0,-3.597768402E0,-1.640438690E0
1.564738875E0,6.139183502E0,-3.660038910E0,-1.563498688E0
1.584790875E0,5.572611694E0,-4.059408417E0,-1.355730743E0
1.604842875E0,5.110073547E0,-4.441264343E0,-1.457070007E0
1.624893875E0,4.946613464E0,-4.865931244E0,-1.348246307E0
1.644945875E0,4.644691315E0,-5.506598969E0,-1.475332031E0
1.664997875E0,4.781057739E0,-6.384523315E0,-1.454674988E0
1.685049875E0,4.758754120E0,-7.448810120E0,-1.219064941E0
