"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.500905500E0,-1.473529488E-1,2.292331904E-1,3.091885448E-1
2.520956500E0,2.604061365E-1,-2.737935483E-1,4.246217012E-1
2.541008500E0,6.058747768E-1,-7.814442515E-1,3.932777345E-1
2.561060500E0,7.466821671E-1,-1.116551161E0,2.718219757E-1
2.581112500E0,6.552694440E-1,-1.242607594E0,1.620815098E-1
2.601163500E0,4.609723985E-1,-1.207325459E0,1.705906093E-1
2.621215500E0,3.346135616E-1,-1.137494922E0,2.830297053E-1
2.641267500E0,4.471926093E-1,-1.099389911E0,3.376670182E-1
2.661319500E0,7.611318231E-1,-1.047993541E0,2.981781662E-1
2.681371500E0,1.077038169E0,-8.941059709E-1,2.125287801E-1
2.701422500E0,1.270007253E0,-6.691569090E-1,1.867935658E-1
2.721474500E0,1.243744612E0,-4.477635920E-1,2.157642394E-1
2.741526500E0,1.027951241E0,-2.731054127E-1,2.186603993E-1
2.761578500E0,6.858956814E-1,-6.389324367E-2,2.152591944E-1
2.781629500E0,3.581270874E-1,1.483055055E-1,1.668498069E-1
2.801681500E0,1.238735691E-1,2.212728858E-1,8.979990333E-2
2.821733500E0,-2.295540832E-2,2.510817051E-1,9.828318655E-2
2.841785500E0,-1.759108603E-1,3.099064529E-1,1.296283156E-1
2.861836500E0,-3.441546559E-1,4.399971366E-1,1.070175916E-1
2.881888500E0,-5.345283151E-1,5.700686574E-1,6.121646613E-2
2.901940500E0,-6.720106602E-1,5.608207583E-1,7.089067996E-2
2.921992500E0,-7.112349272E-1,4.064102471E-1,1.913017482E-1
2.942043500E0,-7.108191252E-1,2.185099721E-1,3.144130111E-1
2.962095500E0,-6.096506715E-1,8.298126608E-2,3.980827928E-1
2.982147500E0,-3.020317852E-1,3.698244691E-2,4.890480340E-1
3.002199500E0,3.539190069E-2,-2.102846093E-2,4.690083265E-1
3.022250500E0,2.643908262E-1,-2.231930494E-1,4.963787198E-1
3.042302500E0,3.720321357E-1,-4.619324803E-1,5.548357964E-1
3.062354500E0,3.716704547E-1,-6.161154509E-1,5.151666999E-1
3.082407125E0,3.043367565E-1,-5.268605947E-1,3.071707785E-1
3.102458125E0,2.706419826E-1,-2.848080695E-1,-1.096873954E-1
3.122510125E0,1.890601218E-1,-3.237267956E-3,-5.958461165E-1
3.142562125E0,-1.461808681E-1,1.906618476E-1,-8.366158605E-1
3.162614125E0,-6.875180602E-1,2.236568183E-1,-7.981777787E-1
3.182665125E0,-1.087516665E0,9.017344564E-2,-6.028726697E-1
3.202717125E0,-1.039558291E0,-1.675690711E-1,-4.259016216E-1
3.222769125E0,-5.805911422E-1,-5.517209172E-1,-3.491115868E-1
3.242821125E0,-5.587340146E-2,-7.642758489E-1,-3.606174290E-1
3.262872125E0,2.606625557E-1,-8.004685640E-1,-3.854295611E-1
3.282924125E0,2.624476552E-1,-6.481363177E-1,-3.866202235E-1
3.302976125E0,1.076471210E-1,-3.435064256E-1,-3.582570851E-1
3.323027125E0,-7.556632906E-2,5.436985753E-3,-3.168134391E-1
3.343079125E0,-2.845858634E-1,3.250629902E-1,-3.110677004E-1
3.363131125E0,-4.789780676E-1,5.642305613E-1,-3.109173775E-1
3.383183125E0,-5.711229444E-1,6.400757432E-1,-2.641143799E-1
3.403234125E0,-5.424185395E-1,5.480514169E-1,-1.626006663E-1
3.423286125E0,-4.112803936E-1,4.183972180E-1,-2.957356162E-3
3.443338125E0,-2.697767019E-1,2.879613638E-1,8.633659780E-2
3.463390125E0,-1.204002425E-1,3.692275286E-2,1.427532583E-1
3.483441125E0,1.273323596E-1,-3.109081089E-1,2.187538743E-1
3.503493125E0,4.274055958E-1,-5.493106246E-1,3.709739149E-1
3.523545125E0,6.394268870E-1,-6.183307171E-1,5.047706962E-1
3.543597125E0,7.640532851E-1,-5.791200995E-1,5.260832310E-1
3.563648125E0,7.577406764E-1,-3.910014331E-1,3.716021478E-1
3.583700125E0,5.488185883E-1,-4.642767459E-2,2.675883770E-1
3.603752125E0,1.770042330E-1,3.324568570E-1,3.564103842E-1
3.623803125E0,-2.589161694E-2,4.756353796E-1,5.712325573E-1
3.643855125E0,1.291775610E-2,2.646478713E-1,6.774330735E-1
3.663907125E0,2.288086563E-1,-2.155109644E-1,5.711852908E-1
3.683959125E0,4.916110933E-1,-7.704086304E-1,3.576974571E-1
3.704010125E0,6.640322208E-1,-1.178182602E0,1.391294599E-1
3.724062125E0,6.831075549E-1,-1.298711777E0,-1.444162428E-2
3.744114125E0,6.247162223E-1,-1.233305693E0,-9.908658266E-2
3.764166125E0,5.025907159E-1,-1.041891694E0,-4.883665219E-2
3.784217125E0,3.422841132E-1,-8.537784815E-1,4.773031175E-2
3.804269125E0,2.126026601E-1,-6.397218704E-1,5.831032246E-2
3.824321125E0,1.771744192E-1,-4.194546640E-1,-1.357698888E-1
3.844372125E0,2.169426829E-1,-1.942032874E-1,-3.921242654E-1
3.864424125E0,1.458643228E-1,1.960549969E-3,-6.286270618E-1
3.884476125E0,2.692792192E-2,8.654007316E-2,-8.322141767E-1
3.904528125E0,-1.748416275E-1,9.296986461E-2,-9.969357848E-1
3.924579125E0,-3.540836573E-1,5.796665698E-2,-1.121900082E0
3.944631125E0,-4.656374454E-1,6.414503604E-2,-1.113657117E0
3.964683125E0,-5.784072876E-1,7.322929800E-2,-9.210832715E-1
3.984735125E0,-5.958396196E-1,8.157063276E-2,-6.828658581E-1
4.004786125E0,-5.548107624E-1,2.557282448E-1,-4.905650914E-1
4.024838125E0,-6.207244396E-1,4.839040637E-1,-2.517278790E-1
4.044890125E0,-7.504643202E-1,5.913096070E-1,2.152163722E-2
4.064941125E0,-8.024506569E-1,5.409583449E-1,2.701213956E-1
4.084993667E0,-8.064600229E-1,4.422736466E-1,5.023129582E-1
