"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.453400001E-2,-7.305431366E0,-3.242057037E1,-4.279206085E1
5.458600000E-2,-8.884372711E0,-3.146052361E1,-4.322251892E1
7.463775000E-2,-1.002611732E1,-3.024395370E1,-4.357524872E1
9.468975000E-2,-9.897755623E0,-2.877642632E1,-4.418630219E1
1.147417500E-1,-8.994094849E0,-2.753005600E1,-4.482810974E1
1.347927500E-1,-8.645577431E0,-2.577667236E1,-4.587993622E1
1.548447500E-1,-9.186155319E0,-2.385220146E1,-4.688173676E1
1.748967500E-1,-1.103382301E1,-2.125810242E1,-4.762564850E1
1.949487500E-1,-1.302321148E1,-1.796761322E1,-4.824555969E1
2.150007500E-1,-1.485679817E1,-1.412429047E1,-4.874375153E1
2.350527500E-1,-1.668851852E1,-1.059866333E1,-4.912452698E1
2.551037500E-1,-1.792378807E1,-8.142103195E0,-4.906713104E1
2.751557500E-1,-1.760928917E1,-7.478475571E0,-4.930902863E1
2.952077500E-1,-1.626502991E1,-9.811491013E0,-4.946849823E1
3.152597500E-1,-1.674908447E1,-1.356582260E1,-4.809941864E1
3.353117500E-1,-2.371840477E1,-1.563300514E1,-4.459414673E1
3.553637500E-1,-3.138315582E1,-1.643472672E1,-3.934649658E1
3.754147500E-1,-3.303499603E1,-1.620877838E1,-3.812133789E1
3.954667500E-1,-3.456811142E1,-1.336679459E1,-3.788632202E1
4.155187500E-1,-3.706308365E1,-8.187366486E0,-3.738060760E1
4.355707500E-1,-3.791882706E1,-3.785703659E0,-3.711116791E1
4.556227500E-1,-3.896514130E1,-2.092609406E0,-3.629038239E1
4.756747500E-1,-4.124649811E1,-3.477411270E0,-3.349918365E1
4.957257500E-1,-4.384873962E1,-5.530841827E0,-2.938047791E1
5.157777500E-1,-4.660859680E1,-6.475202560E0,-2.445252228E1
5.358297500E-1,-4.875669479E1,-6.036844254E0,-1.946720886E1
5.558817500E-1,-5.054687500E1,-4.842041016E0,-1.447811890E1
5.759337500E-1,-5.202765656E1,-3.335790634E0,-8.864334106E0
5.959847500E-1,-5.276103973E1,-1.513475418E0,-1.655807495E0
6.160367500E-1,-5.254193115E1,9.132404327E-1,6.812660217E0
6.360887500E-1,-5.066679382E1,3.977060318E0,1.608574677E1
6.561407500E-1,-4.712492371E1,7.298130035E0,2.418270111E1
6.761927500E-1,-4.266571045E1,1.119241905E1,3.046505356E1
6.962447500E-1,-3.736839294E1,1.512741280E1,3.582738876E1
7.162957500E-1,-3.225237656E1,1.783141136E1,3.943323517E1
7.363477500E-1,-2.774520493E1,1.958161926E1,4.180556870E1
7.563997500E-1,-2.455143356E1,2.116187477E1,4.288246536E1
7.764517500E-1,-2.251305008E1,2.214855003E1,4.359285736E1
7.965037500E-1,-2.150313759E1,2.231702232E1,4.417151260E1
8.165547500E-1,-2.002615738E1,2.185510445E1,4.507423019E1
8.366067500E-1,-1.904573059E1,2.067802620E1,4.610581207E1
8.566587500E-1,-1.851629066E1,1.914879227E1,4.687766266E1
8.767107500E-1,-1.810942459E1,1.750092697E1,4.741794586E1
8.967627500E-1,-1.780642891E1,1.622344017E1,4.795358276E1
9.168147500E-1,-1.754780579E1,1.569681358E1,4.818947220E1
9.368657500E-1,-1.761228943E1,1.520779991E1,4.811036682E1
9.569177500E-1,-1.805863571E1,1.479303169E1,4.796696472E1
9.769697500E-1,-1.892683029E1,1.455607414E1,4.799403000E1
9.970217500E-1,-1.971229172E1,1.475247002E1,4.780391693E1
1.017073750E0,-2.002396774E1,1.486610222E1,4.775195694E1
1.037124750E0,-1.981822205E1,1.546030235E1,4.739840698E1
1.057176750E0,-1.948674011E1,1.616838074E1,4.744685364E1
1.077228875E0,-1.912927628E1,1.706567764E1,4.770272827E1
1.097280875E0,-1.909732819E1,1.789487457E1,4.756971359E1
1.117332875E0,-1.890687180E1,1.870927429E1,4.746780014E1
