"Time (s)","X (hPa)"
-5.351306971E-1,1.012679543E0
5.298305723E-1,1.011393695E0
1.610353562E0,1.010599508E0
2.688866068E0,1.009570097E0
3.766125253E0,1.008758070E0
4.837316048E0,1.007628794E0
5.901275185E0,1.006239987E0
6.971132014E0,1.004295159E0
8.041814765E0,1.002583919E0
9.121248571E0,1.001065486E0
1.018793965E1,9.994272189E-1
1.124249687E1,9.976177696E-1
1.230403930E1,9.961243224E-1
1.336045577E1,9.944268610E-1
1.442850054E1,9.924428463E-1
1.549727217E1,9.909052378E-1
1.655949067E1,9.888103662E-1
1.763326156E1,9.869609542E-1
1.870588800E1,9.847893159E-1
1.978770157E1,9.831884340E-1
2.084488956E1,9.807337265E-1
2.192277249E1,9.783555518E-1
2.299903294E1,9.763282405E-1
2.407579429E1,9.739603831E-1
2.515158857E1,9.716143802E-1
2.619290665E1,9.694370173E-1
2.727529998E1,9.668571759E-1
2.833389775E1,9.646815463E-1
2.939656229E1,9.626802356E-1
3.046364653E1,9.601485000E-1
3.152592266E1,9.578976016E-1
3.259614756E1,9.555326720E-1
3.366096242E1,9.531010899E-1
3.473382667E1,9.505985853E-1
3.578970192E1,9.483278349E-1
3.686631914E1,9.460680872E-1
3.793152556E1,9.435644792E-1
3.899821988E1,9.414917268E-1
4.007085529E1,9.390121514E-1
4.112193105E1,9.367861457E-1
4.218149647E1,9.345372338E-1
4.325944568E1,9.320059997E-1
4.435369880E1,9.296506510E-1
4.541517526E1,9.273226667E-1
4.647800343E1,9.246295271E-1
4.754015451E1,9.224100009E-1
4.861455503E1,9.203311218E-1
4.967876098E1,9.186256487E-1
5.074761231E1,9.164785502E-1
5.181612068E1,9.143368624E-1
5.289414972E1,9.121932254E-1
5.396269906E1,9.099774451E-1
5.502309648E1,9.078389020E-1
5.609776867E1,9.058424843E-1
5.717283291E1,9.040364810E-1
5.824861129E1,9.021921070E-1
5.931223203E1,9.002307561E-1
6.039008558E1,8.984996841E-1
6.148469085E1,8.967205949E-1
6.254216477E1,8.952558265E-1
6.360923184E1,8.935599521E-1
6.465942033E1,8.918277998E-1
6.572876681E1,8.903159704E-1
6.680997202E1,8.891568957E-1
6.787173197E1,8.880444407E-1
6.894032166E1,8.862173539E-1
6.999527275E1,8.849434190E-1
7.106617172E1,8.838265801E-1
7.213679406E1,8.825637964E-1
7.320198751E1,8.812669198E-1
7.428026411E1,8.807122816E-1
7.534616378E1,8.799723913E-1
7.642008251E1,8.792577899E-1
7.747593240E1,8.786763526E-1
7.854850637E1,8.778825703E-1
7.961161786E1,8.775914529E-1
8.068177171E1,8.772433973E-1
8.174539902E1,8.767522593E-1
8.281985654E1,8.762612320E-1
8.388545626E1,8.762780054E-1
8.494752254E1,8.764627093E-1
8.601505025E1,8.761970580E-1
8.708385453E1,8.761485394E-1
8.815526200E1,8.765835180E-1
8.922372970E1,8.770392495E-1
9.028978562E1,8.771195948E-1
9.135580527E1,8.777556355E-1
9.243213648E1,8.781835374E-1
9.349009812E1,8.786522511E-1
9.458003223E1,8.793579378E-1
9.565534572E1,8.800371096E-1
9.672567139E1,8.807833175E-1
9.779408037E1,8.813580236E-1
9.886392536E1,8.827173425E-1
9.993012040E1,8.840174820E-1
1.009918689E2,8.855276193E-1
1.020688525E2,8.870391219E-1
1.031330721E2,8.885195022E-1
1.041932482E2,8.897204018E-1
1.052611991E2,8.910524016E-1
1.063325786E2,8.927744107E-1
1.073988391E2,8.947596550E-1
1.084665155E2,8.963602859E-1
1.095379858E2,8.982343419E-1
1.106123457E2,9.001961532E-1
1.116953871E2,9.019392196E-1
1.127618142E2,9.040089536E-1
1.138439927E2,9.060363233E-1
1.149172350E2,9.079431035E-1
1.159894533E2,9.101916654E-1
1.170572300E2,9.121320980E-1
1.181237500E2,9.141573888E-1
1.191951409E2,9.163953393E-1
1.202470597E2,9.189247819E-1
1.213037149E2,9.211243919E-1
1.223720389E2,9.236281502E-1
1.234321605E2,9.259448762E-1
1.244978884E2,9.283705047E-1
1.255529439E2,9.308148028E-1
1.266194770E2,9.331543954E-1
1.276904256E2,9.359236013E-1
1.287530959E2,9.382913020E-1
1.298118807E2,9.407214390E-1
1.308976956E2,9.429997678E-1
1.319759269E2,9.451898700E-1
1.330424969E2,9.474639933E-1
1.341153728E2,9.498379627E-1
1.351849179E2,9.521031350E-1
1.362438861E2,9.543217384E-1
1.373065251E2,9.565826729E-1
1.383798736E2,9.589803884E-1
1.394605199E2,9.613448498E-1
1.405295983E2,9.638331173E-1
1.416009943E2,9.664413794E-1
1.426665221E2,9.684371148E-1
1.437434943E2,9.707513525E-1
1.448107397E2,9.730613205E-1
1.458864954E2,9.752472788E-1
1.469477037E2,9.773269083E-1
1.480092987E2,9.796416493E-1
1.490754880E2,9.818509406E-1
1.501495722E2,9.836702156E-1
1.512283267E2,9.855242579E-1
1.523058839E2,9.875722079E-1
1.533735906E2,9.894887316E-1
1.544418941E2,9.912648359E-1
1.554998223E2,9.927466450E-1
1.565647872E2,9.950256956E-1
1.576168519E2,9.968771735E-1
1.586765127E2,9.988868170E-1
1.597447126E2,1.000758129E0
1.608237270E2,1.001798027E0
