"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.805601948E-4,1.942973078E0,5.038808265E0,5.790234151E0
2.031040272E-2,7.607823885E-1,6.627214026E0,8.970759105E0
3.997281616E-2,1.824378621E0,4.588136253E0,6.590323069E0
5.970475165E-2,4.309154958E0,-9.079577628E-1,5.739304111E0
7.973937767E-2,6.767258981E0,-6.994353521E0,1.148677552E0
9.957929736E-2,5.420490484E0,-4.616670558E0,1.046021784E1
1.193495489E-1,3.902338942E0,-4.149358296E0,2.401531114E0
1.390978330E-1,5.176298267E0,-5.453289868E-1,-5.471878270E-1
1.591004984E-1,3.894640180E0,7.738103826E-2,4.113794073E0
1.790631168E-1,1.341433637E0,7.006599449E-1,6.146790439E0
1.990114674E-1,5.320168203E-2,2.723826361E0,4.767055892E0
2.185133636E-1,3.545693964E0,3.019900616E0,9.784916544E0
2.387712367E-1,1.456439530E0,5.723168288E0,6.288627654E0
2.587339647E-1,-3.499289002E0,3.692439808E0,-4.318632038E0
2.788691656E-1,-4.171250377E0,3.738798809E-1,-9.572964655E-1
2.989631992E-1,-2.880050180E0,-2.414163816E0,4.072618149E0
3.186810451E-1,-2.196242680E0,-7.962765081E0,-1.168613840E0
3.389379635E-1,-8.507706286E-1,-5.994841020E0,-8.201977527E-1
3.590284098E-1,-8.278975033E-1,-5.320889937E0,8.368508710E0
3.791234254E-1,-5.824740109E-1,-6.085904728E0,3.229170946E0
3.987839676E-1,1.795912517E0,-6.701546876E0,4.398864637E0
4.183884344E-1,2.884266123E0,-7.115582797E0,9.967568119E0
4.382597011E-1,-1.020152490E0,-8.511176504E0,1.880180598E1
4.583745538E-1,-4.801840108E0,-7.439427270E0,1.177101279E1
4.782939915E-1,-6.375034933E0,-5.461898867E0,9.558302575E0
4.983281959E-1,-8.149694220E0,-5.809662624E-1,3.678502279E0
5.178556695E-1,-9.666883445E0,1.382520991E0,5.343850969E0
5.376362203E-1,-9.713740497E0,-2.229178039E0,9.107670127E0
5.575368430E-1,-1.080839170E1,-7.169594520E0,5.702005377E0
5.773653281E-1,-1.589790612E1,-1.224089054E1,9.373885549E0
5.973450641E-1,-1.972049011E1,-1.246187688E1,1.153591767E1
6.172275779E-1,-2.074426144E1,-1.214330495E1,4.055564920E0
6.374668643E-1,-1.726142025E1,-1.199735635E1,5.072156344E0
6.576454080E-1,-1.715766990E1,-1.091226286E1,7.632166017E0
6.774860179E-1,-1.356384423E1,-1.425915241E1,8.111341575E0
6.975127443E-1,-7.378815891E0,-9.718332821E0,4.892454967E0
7.175108706E-1,-9.747147298E0,-9.070337108E0,-2.676134306E-1
7.374292471E-1,-1.240299556E1,-6.556274727E0,-9.854180212E0
7.571739654E-1,-1.017491903E1,-5.750399939E0,-5.806501258E-1
7.770199651E-1,-3.373111613E0,-3.660272553E0,4.447971685E0
7.969742598E-1,-4.647388726E0,-8.881033384E-2,2.966883995E-2
8.166331342E-1,-1.035924331E1,-2.197235166E0,-7.358262787E0
8.367151398E-1,-1.290195833E1,-7.999085183E0,-7.568746566E0
8.567880055E-1,-1.468552140E1,-6.046503095E0,-3.952777449E0
8.768138929E-1,-1.145055521E1,-5.485684640E0,-6.111306097E0
8.967077144E-1,-8.527588121E0,-3.620121935E0,-3.042690540E0
9.165579007E-1,-1.213816249E1,-3.126114183E0,5.837845021E-1
9.364511000E-1,-1.336163307E1,-2.605151056E0,5.840432107E0
9.563101357E-1,-1.144595441E1,3.610229676E-1,9.402038390E-1
9.763292738E-1,-8.456175009E0,-2.667516269E0,6.620781668E0
9.962435378E-1,-5.540619674E0,-1.464521721E0,5.268875602E0
1.016223462E0,-4.675250570E0,-1.974053466E-1,-5.968858394E-1
1.036105552E0,-5.724109231E0,-9.772951275E-2,1.696543325E0
1.055838222E0,-6.321567551E0,-5.106920471E-1,-2.838275052E0
1.075757323E0,-5.480566788E0,-2.084631397E0,-2.444543770E0
1.095424184E0,-7.679590052E0,-4.842819749E0,-1.135736707E0
1.115203054E0,-2.889407071E0,-7.339183624E0,-1.719624779E0
1.135413896E0,-4.498615542E0,-7.049978521E0,-8.034694814E0
1.155181242E0,-6.605764250E0,-1.106628462E1,-3.090386917E0
1.175386616E0,-8.782811348E0,-1.014346512E1,-2.339353414E0
1.195247464E0,-6.788817884E0,-8.117004517E0,-1.115314754E0
1.215256974E0,-1.238931444E0,-3.664748518E0,-7.572891159E-1
1.234882481E0,-1.926300457E1,3.242268125E0,1.149931227E0
1.254616619E0,-1.529013569E1,4.407761256E0,-3.934288560E0
1.274770714E0,-1.162952946E1,-8.399610576E-1,-5.013140231E0
1.294582855E0,-1.048971156E1,-2.366842254E0,-2.035441113E0
1.314468907E0,-1.034860267E1,-8.451990199E-1,-3.074278679E0
1.334388328E0,-9.387409647E0,-1.220084955E0,-3.294491255E0
1.354018053E0,-9.022818007E0,-1.615738815E0,-8.313302996E0
1.374110995E0,-8.041743510E0,-2.202643536E0,-5.275665113E-1
1.394307102E0,-9.371631217E0,-4.798992834E0,1.079863990E1
1.414140404E0,-6.752009141E0,-7.736539184E0,1.095055421E1
1.434220873E0,-5.048220949E0,-9.986280536E0,5.986764522E0
1.453853320E0,-2.872928521E0,-1.030905090E1,7.427052492E0
1.473381849E0,-2.305689131E0,-7.799764779E0,1.403171877E1
1.493188602E0,-4.379137660E0,-9.700599635E0,1.225156812E1
1.512938914E0,-6.424224883E0,-7.703667558E0,5.505172819E0
1.532903040E0,-8.241914128E0,-2.008395707E0,-4.767042370E-2
1.552744094E0,-9.422897945E0,5.038740175E-1,1.747932505E0
1.572921099E0,-7.569913406E0,-1.469480627E0,7.580781462E0
1.592443585E0,-6.961730429E0,-7.896148419E0,1.391978340E0
1.612093517E0,-3.969236914E0,-8.558883825E0,-1.214920693E0
1.632335919E0,-1.337803468E1,-9.831998285E0,4.742728483E-1
1.652562823E0,-1.031079679E1,-1.049637615E1,9.456528141E-1
1.672023710E0,-6.842541107E0,-1.286063987E1,-3.913604288E-1
1.691869343E0,-6.841447604E0,-1.752790943E1,-8.756573594E-1
1.712055177E0,-4.311745838E0,-2.263373034E1,-4.172204985E-1
1.732058744E0,1.560429430E0,-2.242544892E1,-5.249501928E-1
1.751942911E0,1.611492960E0,-1.359803034E1,-2.786227158E0
1.771718169E0,-1.855657274E-1,-8.481182853E0,-6.101227086E0
1.791542817E0,2.556879753E0,-5.726314919E0,7.072711019E-2
1.811457243E0,3.811255805E0,-4.535553012E0,9.292412338E0
1.831166234E0,3.865198513E0,-4.264116753E0,6.260874266E0
1.851036955E0,2.314611537E0,-6.122599661E0,-2.738924820E0
1.871055795E0,-3.851731285E-1,-9.580042871E0,-2.795338015E0
1.891103388E0,-9.373169623E-2,-1.264974754E1,3.655146025E-1
1.911348583E0,3.455585220E-1,-1.384217896E1,7.615960735E-1
1.931138436E0,-1.561339525E-1,-1.415741674E1,5.611582763E0
1.950862760E0,-4.457011748E-1,-1.387633159E1,1.367374967E1
1.970823387E0,-3.909063677E0,-1.272261033E1,7.087469973E0
1.990891343E0,-5.314378731E0,-8.672248376E0,4.001912083E0
2.010567457E0,-3.801773581E0,-5.437285489E0,6.460694862E0
2.030380779E0,-3.450840112E-1,-5.815970948E0,9.419936603E0
2.050538863E0,4.896395528E0,-7.381003247E0,1.107385877E0
2.070407479E0,5.053922615E0,-5.825058218E0,7.762993125E-1
2.090196746E0,3.356320105E0,-5.301464539E0,1.656040865E0
2.110140728E0,5.063942313E0,-4.170091175E0,1.214803935E0
2.129657287E0,4.059134752E0,-3.507724420E0,4.487488196E0
2.149449245E0,3.292486481E0,-4.096125686E0,-2.712989266E0
2.169392670E0,2.204869110E0,-6.385143677E0,-2.602471077E0
2.189352388E0,7.001473662E-1,-1.080802752E1,-6.287574330E0
2.209114870E0,8.184081180E-1,-1.451675917E1,-2.248177568E0
2.228879257E0,1.501561004E0,-1.613590316E1,-1.703790321E0
2.248745682E0,3.790353143E0,-1.244695781E1,-2.612057528E0
