"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.699002873E-3,-1.370249358E0,-6.881166261E-1,-1.512862327E-1
2.197575870E-2,-1.235420564E0,-4.577913233E-1,8.940758219E-2
4.178974004E-2,-3.757144477E-1,2.353566716E-1,5.757556604E-1
6.162773488E-2,-1.959531323E-1,-1.706934327E-1,4.776307978E-1
8.168996455E-2,-3.148284761E-1,-3.634362801E-1,-3.408749314E-2
1.013973614E-1,-8.261546600E-1,5.529985645E-2,-5.707811995E-1
1.212167547E-1,-9.470469719E-1,8.186181469E-1,-7.935345687E-1
1.407020888E-1,-5.311391092E-1,9.051784976E-1,-7.005744604E-1
1.602981622E-1,-9.884888174E-2,1.095647357E0,-8.357700740E-1
1.804381242E-1,-2.843646831E-1,1.709249251E0,-9.388551070E-1
2.004913793E-1,-3.525813298E-1,1.811511939E0,-1.404892490E0
2.201438219E-1,-5.692243572E-1,1.719626287E0,-1.572048087E0
2.399984977E-1,-5.552323443E-1,1.154634028E0,-9.743564996E-1
2.599598190E-1,-3.110835637E-1,6.174820743E-1,-4.024642061E-1
2.797848060E-1,-1.017588394E0,8.474648668E-1,-7.983413701E-1
2.997672247E-1,-1.623542663E0,1.949434266E0,-1.667298924E0
3.197923905E-1,-1.720332071E0,1.939971051E0,-2.029074565E0
3.394969660E-1,-1.442485498E0,1.083976797E0,-1.550125626E0
3.594827373E-1,-1.267808398E0,5.390674309E-1,-1.327651784E0
3.791683921E-1,-1.711465001E0,8.739863851E-1,-1.428499792E0
3.986961694E-1,-2.393868497E0,4.291446755E-1,-1.217186930E0
4.183915834E-1,-3.262294741E0,-5.797424165E-1,-8.063669798E-1
4.384092902E-1,-4.384866642E0,-1.790182291E0,-2.338901180E-1
4.584753979E-1,-4.831129429E0,-5.316075958E-1,1.312772023E0
4.783882548E-1,-3.568074117E0,7.917626869E-1,2.702203656E0
4.982845707E-1,-1.505565407E0,1.571087306E0,2.993779936E0
5.180075166E-1,-2.713465039E-3,2.544651246E0,2.591248010E0
5.378823635E-1,1.075545619E0,2.760231050E0,2.134822024E0
5.577798668E-1,1.976550849E0,6.368520818E-1,1.437185321E0
5.776713409E-1,2.790904327E0,-4.861931052E0,-1.759403751E0
5.976600041E-1,3.492785341E0,-6.646824286E0,-2.398704280E0
6.177392286E-1,4.545800017E0,-6.728478654E0,-1.668783307E0
6.377548988E-1,5.407340460E0,-9.709272330E0,-1.288980505E0
6.578959901E-1,1.891965316E0,-7.045326687E0,2.754748171E-1
6.775627537E-1,-1.288139648E0,-2.462824871E0,1.944255588E0
6.976847437E-1,-2.046982116E0,-3.436878135E0,3.056160430E0
7.173155564E-1,-1.418274770E0,-5.973899517E0,1.844013302E0
7.373286229E-1,-1.610076393E-1,-6.242595620E0,1.025633675E0
7.572656457E-1,3.828792560E-1,-6.371044937E0,1.565907612E0
7.769002241E-1,-4.756881593E-1,-5.316412200E0,2.921844249E0
7.971483096E-1,-2.099708979E0,-4.883595271E0,4.318754659E0
8.173567286E-1,-3.009138499E0,-4.632566228E0,4.954665488E0
8.371441345E-1,-3.019845126E0,-5.154418074E0,5.028180515E0
