"Time (s)","X (hPa)"
-5.751305834E-1,9.975459290E2
4.312704167E-1,9.975515747E2
1.437662417E0,9.975572205E2
2.444082417E0,9.975704193E2
3.450516417E0,9.975836945E2
3.800858417E0,9.975952911E2
4.874360417E0,9.975968933E2
5.947883417E0,9.976078033E2
7.021379417E0,9.976163483E2
8.094871417E0,9.976231384E2
9.168389417E0,9.976287079E2
1.024192942E1,9.976322937E2
1.131545942E1,9.976331329E2
1.238900442E1,9.976331329E2
1.346249042E1,9.976293945E2
1.453599842E1,9.976239014E2
1.560946742E1,9.976150513E2
1.668298342E1,9.976046753E2
1.775654942E1,9.975939941E2
1.883011942E1,9.975859833E2
1.990369242E1,9.975804138E2
2.097723542E1,9.975787354E2
2.205082742E1,9.975787354E2
2.312441242E1,9.975804138E2
2.419795742E1,9.975804138E2
2.527150342E1,9.975777435E2
2.634510842E1,9.975730896E2
2.741873542E1,9.975658417E2
2.849233142E1,9.975596619E2
2.956590642E1,9.975537872E2
3.063940942E1,9.975524139E2
3.171291142E1,9.975524139E2
3.278646242E1,9.975548553E2
3.386000142E1,9.975590515E2
3.493351042E1,9.975627136E2
3.600706442E1,9.975627136E2
3.708066342E1,9.975626373E2
3.815423642E1,9.975611877E2
3.922779142E1,9.975611877E2
4.030132842E1,9.975613403E2
4.137488942E1,9.975669861E2
4.244845242E1,9.975754547E2
4.352204042E1,9.975837708E2
4.459569542E1,9.975910950E2
4.566930542E1,9.975956726E2
4.674288642E1,9.975990295E2
4.781646242E1,9.975990295E2
4.889004642E1,9.975981903E2
4.996363842E1,9.975981903E2
5.103720942E1,9.975976562E2
5.211077942E1,9.975976562E2
5.318439342E1,9.975975800E2
5.425797742E1,9.975975800E2
5.533157442E1,9.975975800E2
5.640518042E1,9.975989532E2
5.747876742E1,9.975973511E2
5.855237642E1,9.975981903E2
5.962596142E1,9.975974274E2
6.069956342E1,9.975974274E2
6.177321542E1,9.975956726E2
6.284678442E1,9.975945282E2
6.392034142E1,9.975935364E2
6.499387742E1,9.975892639E2
6.606746142E1,9.975881958E2
6.714108042E1,9.975846100E2
6.821464942E1,9.975839233E2
6.928821242E1,9.975817108E2
7.036180042E1,9.975816345E2
7.143538142E1,9.975817108E2
7.250895142E1,9.975827026E2
7.358258142E1,9.975829315E2
7.465615242E1,9.975848389E2
7.572973042E1,9.975849152E2
7.680332342E1,9.975849152E2
7.787688942E1,9.975850677E2
7.895048542E1,9.975866699E2
8.002410642E1,9.975878906E2
8.109771642E1,9.975891876E2
8.217129442E1,9.975929260E2
8.324490542E1,9.975943756E2
8.431849342E1,9.975951385E2
8.539204142E1,9.975951385E2
8.646562142E1,9.975980377E2
8.753920542E1,9.976004028E2
8.861278542E1,9.976050568E2
8.968641542E1,9.976092529E2
9.076003742E1,9.976155090E2
9.183362042E1,9.976200867E2
9.290721942E1,9.976237488E2
9.398081442E1,9.976239014E2
9.505446542E1,9.976239014E2
9.612807942E1,9.976222992E2
9.720165842E1,9.976165009E2
9.827528742E1,9.976078796E2
9.934891342E1,9.975998688E2
1.004225154E2,9.975909424E2
1.014960274E2,9.975839233E2
1.025696004E2,9.975778198E2
1.036431824E2,9.975765991E2
1.047167614E2,9.975730133E2
1.057903414E2,9.975717926E2
1.068639354E2,9.975714874E2
1.079374904E2,9.975714874E2
1.090110354E2,9.975720978E2
1.100846294E2,9.975743866E2
1.111581934E2,9.975790405E2
1.122316954E2,9.975829315E2
1.133052364E2,9.975876617E2
1.143787634E2,9.975934601E2
1.154522994E2,9.976051331E2
1.165258464E2,9.976143646E2
1.175994224E2,9.976230621E2
1.186729874E2,9.976319885E2
1.197465544E2,9.976364136E2
1.208201754E2,9.976375580E2
1.218937524E2,9.976375580E2
1.229673484E2,9.976330566E2
1.240409134E2,9.976266479E2
1.251144844E2,9.976192474E2
1.261880874E2,9.976138306E2
1.272617074E2,9.976080322E2
1.283353014E2,9.976067352E2
1.294088754E2,9.976049042E2
1.304824484E2,9.976039124E2
1.315560464E2,9.976037598E2
1.326296534E2,9.976016998E2
1.337032494E2,9.976016998E2
1.347768714E2,9.976029968E2
1.358504664E2,9.976034546E2
1.369240404E2,9.976037598E2
1.379976224E2,9.976037598E2
1.390712564E2,9.976036835E2
1.401448434E2,9.976029205E2
1.412184374E2,9.976029205E2
1.422920224E2,9.976063538E2
1.433656304E2,9.976095581E2
1.444391844E2,9.976117706E2
1.455127564E2,9.976131439E2
1.465863214E2,9.976148987E2
1.476599184E2,9.976165009E2
1.487335574E2,9.976165009E2
1.498071664E2,9.976190948E2
1.508807994E2,9.976222992E2
1.519544374E2,9.976239777E2
1.530279964E2,9.976298523E2
1.541015614E2,9.976364136E2
1.551751834E2,9.976394653E2
1.562487614E2,9.976422119E2
1.573223194E2,9.976465607E2
1.583958324E2,9.976465607E2
1.594693544E2,9.976394653E2
1.605428554E2,9.976367188E2
1.616163604E2,9.976367188E2
1.626898744E2,9.976399231E2
1.637633794E2,9.976451874E2
1.648368974E2,9.976549530E2
1.659104434E2,9.976577759E2
1.669839474E2,9.976577759E2
1.680574604E2,9.976557159E2
1.691309994E2,9.976500702E2
1.702045284E2,9.976461029E2
1.712780724E2,9.976435089E2
1.723516144E2,9.976435089E2
1.734251274E2,9.976438904E2
1.744986384E2,9.976479340E2
1.755721154E2,9.976514435E2
1.766456354E2,9.976561737E2
1.777191624E2,9.976616669E2
1.787926684E2,9.976620483E2
1.798661844E2,9.976620483E2
1.809396864E2,9.976618958E2
1.820131914E2,9.976555634E2
1.830867064E2,9.976416779E2
