"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.013318999997864012,-0.0625608041882515,0.13992524147033691,-0.013229156844317913
0.03336900000431342,-0.029477214440703392,-0.09034976363182068,-0.0069753676652908325
0.053418000003148336,0.022014597430825233,-0.1165447011590004,-0.005428186617791653
0.07346800000232179,0.0183157529681921,0.028219938278198242,-0.005672361236065626
0.0935170000011567,0.0012432311195880175,0.07036641985177994,-0.006502773147076368
0.11356700000033015,0.003183918073773384,-0.015051009133458138,-0.0100106131285429
0.13361599999916507,0.0065957545302808285,-0.043111592531204224,-0.00576583668589592
0.15366599999833852,0.0006621293723583221,0.002520790323615074,-0.005135772749781609
0.17371499999717344,-5.1843991968780756e-05,0.018714049831032753,-0.007365141063928604
0.19376500000362284,-0.0026357455644756556,0.004495254717767239,-0.01024386566132307
0.21381400000245776,-0.010325949639081955,-0.001394408755004406,-0.008549260906875134
0.2338640000016312,-0.0026721488684415817,-0.004137204959988594,-0.011935696005821228
0.2539130000004661,0.0040534189902246,-0.0029068239964544773,-0.012554842978715897
0.2739629999996396,0.005868568085134029,-0.0056937322951853275,-0.013129858300089836
0.2940119999984745,0.00450449762865901,-0.011137670837342739,-0.014622218906879425
0.31406199999764794,0.0062674484215676785,-0.007954666391015053,-0.012095259502530098
0.3341110000037588,0.013294444419443607,-0.008444689214229584,-0.006322895176708698
0.35416100000293227,0.019615355879068375,-0.0020580734126269817,-0.00011304952204227448
0.3742100000017672,0.01954394020140171,0.010981027968227863,0.004175896756350994
0.39426000000094064,0.019738761708140373,0.027949100360274315,0.013224249705672264
0.41430899999977555,0.021166276186704636,0.0384734608232975,0.020481860265135765
0.434358999998949,0.0209173746407032,0.040933337062597275,0.020634572952985764
0.4544079999977839,0.02093648910522461,0.052753597497940063,0.008954442106187344
0.4744580000042333,0.01880093850195408,0.05532851815223694,-0.000929345958866179
0.49450700000306824,0.02394864708185196,0.041289135813713074,-0.010487014427781105
0.5145570000022417,0.021957729011774063,0.01745189167559147,-0.016064433380961418
0.5346060000010766,0.010598505847156048,0.010250966995954514,-0.032311391085386276
0.5546560000002501,0.005599097348749638,0.02565007656812668,-0.04069776460528374
0.574704999999085,0.012505760416388512,0.03012925013899803,-0.04727120324969292
0.5947549999982584,0.022259565070271492,0.009419616311788559,-0.05513536185026169
0.6148039999970933,0.012581638991832733,-0.01191807072609663,-0.05130593106150627
0.6348540000035428,0.011857710778713226,-0.023313112556934357,-0.05352841317653656
0.6549030000023777,0.014788744039833546,-0.016881316900253296,-0.055422794073820114
0.6749531250025029,0.01473472360521555,0.004350737668573856,-0.05285250395536423
0.6950021250013378,0.016274625435471535,0.008799191564321518,-0.05327377840876579
0.7150521250005113,0.01679924689233303,-0.0033813095651566982,-0.04943327233195305
0.7351011249993462,0.015263257548213005,-0.010651560500264168,-0.040842827409505844
0.7551511249985197,0.01358352042734623,-0.008517305366694927,-0.035678040236234665
0.7752001249973546,0.028189891949295998,0.01183457113802433,-0.04147414490580559
0.795250125003804,0.03265750780701637,0.027113040909171104,-0.047045521438121796
0.8152991250026389,0.015160111710429192,-0.016327466815710068,-0.05045558512210846
0.8353491250018124,-0.011067907325923443,-0.07590015977621078,-0.04111500084400177
0.8553981250006473,-0.010044577531516552,-0.056633077561855316,-0.027091404423117638
0.8754481249998207,-0.0014631756348535419,0.011611046269536018,-0.01878511905670166
0.8954971249986556,0.007118102628737688,0.0456157922744751,-0.007757767103612423
0.9155471249978291,-0.006253116764128208,0.07837836444377899,0.003924491349607706
0.93559612500394,0.002969451481476426,0.12728199362754822,0.015021427534520626
0.9556461250031134,0.04545004293322563,0.13538271188735962,0.00039097294211387634
0.9756951250019483,0.03741616755723953,0.11455545574426651,-0.03068450465798378
0.9957451250011218,0.0011623329482972622,0.0809950977563858,-0.05089542269706726
1.0157941249999567,0.011538458056747913,0.02565540373325348,-0.06274930387735367
1.0358441249991301,0.024018585681915283,-0.020680934190750122,-0.0790558010339737
1.055893124997965,0.024996621534228325,-0.045772261917591095,-0.08844329416751862
1.0759431249971385,0.014779524877667427,-0.057537756860256195,-0.09033672511577606
1.0959921250032494,0.009715442545711994,-0.07379519194364548,-0.07917974889278412
1.1160421250024228,0.014530437998473644,-0.0632336288690567,-0.06655503809452057
1.1360911250012578,0.019535645842552185,-0.045087382197380066,-0.054150719195604324
1.1561411250004312,0.011195730417966843,-0.042595118284225464,-0.0397537425160408
1.1761901249992661,0.002785549033433199,-0.048470932990312576,-0.03262358531355858
1.1962401249984396,0.005154062993824482,-0.05038627237081528,-0.02159806527197361
1.2162891249972745,0.009692028164863586,-0.020722392946481705,-0.017347240820527077
1.236339125003724,0.010980424471199512,-0.005364647600799799,-0.013782067224383354
1.2563881250025588,0.007210002280771732,-0.011623527854681015,-0.010462968610227108
1.2764381250017323,0.004700873978435993,-0.010091232135891914,-0.009309173561632633
1.2964871250005672,0.007875240407884121,0.0003032670356333256,-0.013323700055480003
1.3165371249997406,0.01160684134811163,0.002544848248362541,-0.019616253674030304
1.3365861249985755,0.00499609624966979,-0.0030712243169546127,-0.024889808148145676
1.3566351249974105,-0.0008382955566048622,-0.014512787573039532,-0.02993139997124672
1.3766851250038599,0.0016404311172664165,-0.02960856258869171,-0.030178997665643692
1.3967351250030333,0.004652035888284445,-0.03576907515525818,-0.031099539250135422
1.4167841250018682,0.006659096572548151,-0.027781812474131584,-0.024886535480618477
1.4368331250007031,0.011702693067491055,-0.01689756102859974,-0.02920420467853546
1.4568831249998766,0.017581356689333916,-0.004986039828509092,-0.02883482351899147
1.4769321249987115,0.017429372295737267,-0.008720947429537773,-0.02809944935142994
1.496982124997885,0.0163408350199461,-0.016557913273572922,-0.03151792287826538
1.5170311250039958,0.015526747331023216,-0.014549183659255505,-0.033101435750722885
1.5370811250031693,0.015408727340400219,-0.004483769182115793,-0.03886725381016731
1.5571301250020042,0.02355007268488407,0.0036431371700018644,-0.034926194697618484
1.5771801250011777,0.023388542234897614,-0.0035280422307550907,-0.04080710560083389
1.5972291250000126,0.019109252840280533,-0.020850488916039467,-0.049793291836977005
1.617279124999186,0.014158373698592186,-0.033060818910598755,-0.049780089408159256
1.637328124998021,0.014655832201242447,-0.021690892055630684,-0.048369910567998886
1.6573781249971944,0.017655760049819946,0.000829949276521802,-0.04840468615293503
1.677427374997933,0.023015495389699936,0.015592830255627632,-0.051744669675827026
1.6974773749971064,0.01919000782072544,0.011840620078146458,-0.051490411162376404
1.7175263750032173,0.016242215409874916,-0.00644207326695323,-0.04937156289815903
1.7375763750023907,0.01177890133112669,-0.021039040759205818,-0.051657505333423615
1.7576253750012256,0.007816178724169731,-0.02355288714170456,-0.04449090361595154
1.777675375000399,0.005728363059461117,-0.023523416370153427,-0.04102681577205658
1.797724374999234,0.001629307633265853,-0.027949411422014236,-0.03524341806769371
1.8177743749984074,0.0008994997479021549,-0.026812322437763214,-0.03111502155661583
1.8378233749972424,0.00246613472700119,-0.020364191383123398,-0.024943262338638306
1.8578733750036918,0.0016303944867104292,-0.00840037688612938,-0.018247276544570923
1.8779223750025267,0.002883370267227292,-0.003028520382940769,-0.01486700214445591
