"Time (s)","X (hPa)"
-0.5786435000045458,1003.3061218261719
0.4248414999965462,1003.3036041259766
1.4283135000005132,1003.3010864257812
2.4317564999946626,1003.3003234863281
3.435242499996093,1003.2925415039062
3.7892124999998487,1003.2920074462891
4.8595544999989215,1003.2869720458984
5.9299374999973224,1003.2816314697266
7.0002834999977495,1003.2736206054688
8.070661499994458,1003.2696533203125
9.141020499999286,1003.2623291015625
10.211409499999718,1003.2595062255859
11.28187749999779,1003.2555389404297
12.352258499995514,1003.2533264160156
13.422646499995608,1003.2501983642578
14.493043499998748,1003.2501220703125
15.56343249999918,1003.2485961914062
16.633791499996732,1003.2467651367188
17.70414449999953,1003.2463836669922
18.774513500000467,1003.2463836669922
19.84488749999582,1003.2478332519531
20.91526249999879,1003.2483673095703
21.985627499998373,1003.2508850097656
23.056009499996435,1003.2544708251953
24.126370499994664,1003.2544708251953
25.19671649999509,1003.2534027099609
26.26709750000009,1003.2497406005859
27.33752249999816,1003.2473754882812
28.407923499995377,1003.2473754882812
29.478299499998684,1003.2489776611328
30.548649500000465,1003.2509613037109
31.618971500000043,1003.2569885253906
32.68930349999573,1003.2631683349609
33.75964849999582,1003.2675170898438
34.82994350000081,1003.2743835449219
35.900219499999366,1003.282470703125
36.97053549999691,1003.2892608642578
38.04082449999987,1003.2961273193359
39.111125499999616,1003.3013153076172
40.18145949999598,1003.3032989501953
41.25178949999827,1003.3049011230469
42.32212449999497,1003.3049011230469
43.39250049999828,1003.3050537109375
44.462878499994986,1003.3060455322266
45.533189499998116,1003.3128356933594
46.603471499998705,1003.3133697509766
47.673751499998616,1003.314208984375
48.74404149999464,1003.314208984375
49.814364499994554,1003.314208984375
50.884675499997684,1003.3132171630859
51.955075499994564,1003.3092498779297
53.025426499996684,1003.3090972900391
54.095782500000496,1003.3055877685547
55.16609249999601,1003.2988739013672
56.236401499998465,1003.2923126220703
57.30674949999957,1003.2872009277344
58.37708349999593,1003.2843780517578
59.447393499998725,1003.282470703125
60.51770949999627,1003.2809448242188
61.58801649999805,1003.2785797119141
62.6582974999983,1003.2778930664062
63.72860750000109,1003.2757568359375
64.79893149999407,1003.2718658447266
65.86929849999433,1003.2693481445312
66.9395824999956,1003.2669067382812
68.00984849999804,1003.2669067382812
69.0801044999971,1003.2669067382812
70.15037450000091,1003.2688903808594
71.2206284999993,1003.2723236083984
72.29093550000107,1003.2773590087891
73.36122649999743,1003.2814788818359
74.43150749999768,1003.2857513427734
75.5018104999981,1003.2881927490234
76.57215649999853,1003.2914733886719
77.6424984999976,1003.2938385009766
78.71282649999921,1003.2941436767578
79.78316549999727,1003.2957458496094
80.85353149999719,1003.2984924316406
81.92387049999525,1003.2994079589844
82.99420249999821,1003.2994079589844
84.06453150000016,1003.3005523681641
85.13484549999703,1003.3013153076172
86.20520949999627,1003.3026123046875
87.27559050000127,1003.3043670654297
88.34594249999645,1003.3059692382812
89.41627449999942,1003.3059692382812
90.48660949999612,1003.3042907714844
91.55696650000027,1003.3000946044922
92.6273144999941,1003.2963562011719
93.69764149999537,1003.2918548583984
94.7679805000007,1003.2869720458984
95.8383554999964,1003.2836151123047
96.90869649999513,1003.2819366455078
97.97905449999962,1003.2790374755859
99.04940050000005,1003.2787322998047
100.11978149999777,1003.2774353027344
101.19015249999939,1003.2760620117188
102.2605254999944,1003.2716369628906
103.33089649999602,1003.2695007324219
104.40125049999915,1003.2666778564453
105.47158649999619,1003.2666778564453
106.54197149999527,1003.2695007324219
107.61234149999655,1003.2733154296875
108.68271449999884,1003.2766723632812
109.7530764999974,1003.2816314697266
110.82346849999885,1003.2856750488281
111.89388150000013,1003.2882690429688
112.96428849999938,1003.2907104492188
114.03467749999982,1003.2913970947266
115.10507449999568,1003.2913970947266
116.17547049999848,1003.28857421875
117.24584849999519,1003.2855987548828
118.31624549999833,1003.2855987548828
119.38665749999927,1003.2865905761719
120.45706749999954,1003.2880401611328
121.52747449999879,1003.2889556884766
122.59786149999854,1003.2889556884766
123.66824049999559,1003.2850646972656
124.73860549999517,1003.2789611816406
125.80895049999526,1003.2759857177734
126.87936949999857,1003.2753753662109
127.94977749999816,1003.2753753662109
129.02018349999707,1003.2774353027344
130.09056849999615,1003.2813262939453
131.16096649999963,1003.2833099365234
133.97551275000296,1003.2645416259766
134.97899475000304,1003.2676696777344
135.98250075000396,1003.2704162597656
136.98601575000066,1003.2704162597656
137.9895397500004,1003.2704162597656
138.3433917500006,1003.2723999023438
139.41374075000203,1003.2728576660156
140.48410375000094,1003.2732391357422
141.55445675000374,1003.2760620117188
142.624823750004,1003.2795715332031
143.69516275000205,1003.2830047607422
144.76556274999894,1003.2860565185547
145.8359607500024,1003.2893371582031
146.90634975000285,1003.2918548583984
147.97673475000192,1003.2930755615234
149.0471047500032,1003.2943725585938
150.11750975000177,1003.297119140625
151.18791174999933,1003.2981872558594
152.25837375000265,1003.2981872558594
153.3288337500053,1003.2953643798828
154.3992267499998,1003.2907104492188
155.4696077500048,1003.2852935791016
156.54005975000473,1003.2777404785156
157.6104317499994,1003.2713317871094
158.68082875000255,1003.2656860351562
159.75120674999926,1003.260498046875
160.82161975000054,1003.2554626464844
161.89205075000064,1003.2524871826172
162.9624887500031,1003.2523345947266
164.03288774999965,1003.2523345947266
165.1032827500021,1003.2525634765625
166.17370075000508,1003.2525634765625
167.2441267500035,1003.251953125
168.3145447499992,1003.2492828369141
169.38501375000487,1003.2450103759766
170.45546974999888,1003.24462890625
171.52592775000085,1003.24462890625
172.59634675000416,1003.2447814941406
