"Time (s)","X (hPa)"
-4.231879702E-1,9.983660452E2
6.477462480E-1,9.983593402E2
1.700030045E0,9.983635595E2
2.759284885E0,9.983755920E2
3.825153755E0,9.983835558E2
4.888592674E0,9.983893079E2
5.939104788E0,9.983887994E2
7.011382742E0,9.983999334E2
8.086500761E0,9.984051845E2
9.129009706E0,9.984090554E2
1.019425557E1,9.984185523E2
1.125852887E1,9.984285673E2
1.231978955E1,9.984340105E2
1.338912533E1,9.984473242E2
1.447015523E1,9.984502180E2
1.554577844E1,9.984525027E2
1.661577644E1,9.984539574E2
1.768225248E1,9.984479774E2
1.873955755E1,9.984451209E2
1.980376343E1,9.984412325E2
2.087582689E1,9.984353482E2
2.194335873E1,9.984330228E2
2.300246037E1,9.984309974E2
2.407051580E1,9.984278769E2
2.514575031E1,9.984217265E2
2.620916325E1,9.984216630E2
2.725860754E1,9.984169909E2
2.833306894E1,9.984152636E2
2.939431525E1,9.984113216E2
3.046337468E1,9.984091092E2
3.153394068E1,9.984026313E2
3.259743356E1,9.984063876E2
3.366608954E1,9.984004947E2
3.472964514E1,9.983938026E2
3.579993328E1,9.983899857E2
3.688755923E1,9.983744921E2
3.794486039E1,9.983672598E2
3.900539932E1,9.983605182E2
4.007589205E1,9.983627908E2
4.114688081E1,9.983606070E2
4.222479123E1,9.983608147E2
4.328269955E1,9.983598933E2
4.435221245E1,9.983706962E2
4.543089964E1,9.983673367E2
4.650966746E1,9.983702275E2
4.757634129E1,9.983783656E2
4.864702604E1,9.983762754E2
4.970178238E1,9.983640353E2
5.076380843E1,9.983511205E2
5.182491067E1,9.983447736E2
5.290166642E1,9.983282081E2
5.397253671E1,9.983146870E2
5.503685377E1,9.983079847E2
5.609239320E1,9.983008411E2
5.716958295E1,9.982860974E2
5.823199154E1,9.982685246E2
5.931353005E1,9.982545224E2
6.037934611E1,9.982434200E2
6.143108918E1,9.982395632E2
6.249256583E1,9.982350206E2
6.356680436E1,9.982322530E2
6.463633332E1,9.982241596E2
6.570466478E1,9.982076984E2
6.678703402E1,9.981963790E2
6.784586997E1,9.981832862E2
6.891891873E1,9.981795540E2
6.999176504E1,9.981838666E2
7.105641761E1,9.981963277E2
7.211919517E1,9.982041323E2
7.318327677E1,9.982086895E2
7.425194572E1,9.982054604E2
7.531840270E1,9.981866813E2
7.638257184E1,9.981668124E2
7.746677608E1,9.981371403E2
7.853023270E1,9.980920577E2
7.960921280E1,9.980592601E2
8.068085837E1,9.980485938E2
8.173716362E1,9.980416226E2
8.280113988E1,9.980370528E2
8.386561227E1,9.980558058E2
8.493001766E1,9.980638101E2
8.600720770E1,9.980828208E2
8.707793871E1,9.981175447E2
8.815429522E1,9.981613741E2
8.922743722E1,9.982064336E2
9.029073920E1,9.982585615E2
9.135994891E1,9.983048904E2
9.242496748E1,9.983220753E2
9.349207571E1,9.983373475E2
9.457253025E1,9.983334920E2
9.566183764E1,9.983374946E2
9.673610582E1,9.983306715E2
9.781312275E1,9.983311343E2
9.887251411E1,9.983272127E2
9.993615355E1,9.983322954E2
1.010004932E2,9.983295748E2
