"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.943470829E-2,-3.875291290E0,6.353537750E0,5.701493683E0
3.948770830E-2,-3.598666534E0,5.890999603E0,6.173312531E0
5.954070832E-2,-3.372187500E0,5.766308899E0,5.990991669E0
7.959470834E-2,-3.294049988E0,5.705235901E0,5.707780609E0
9.964770830E-2,-3.537443848E0,5.820196838E0,5.625451813E0
1.197007083E-1,-3.206482086E0,5.476960602E0,6.074368286E0
1.397547083E-1,-2.967728577E0,5.092260590E0,6.461014252E0
1.598077083E-1,-3.355721741E0,5.044210510E0,6.174510040E0
1.798607083E-1,-3.084336090E0,4.544998627E0,6.595734100E0
1.999137083E-1,-2.320025482E0,4.270469513E0,7.567962341E0
2.199677083E-1,-1.853146362E0,4.367916870E0,8.073161774E0
2.400207083E-1,-1.916614380E0,4.188589783E0,7.512727203E0
2.600737083E-1,-1.992506561E0,3.653452606E0,7.208709412E0
2.801267083E-1,-1.579964447E0,3.418141937E0,7.090006256E0
3.001807083E-1,-1.661095734E0,3.406915283E0,6.502777405E0
3.202337083E-1,-1.137634277E0,3.276686096E0,7.740553436E0
3.402867083E-1,-9.898915100E-1,2.433639221E0,8.148305511E0
3.603407083E-1,-1.189426575E0,2.134261780E0,7.892786865E0
3.803937083E-1,-1.975891113E0,7.698490906E-1,9.304201813E0
4.004467083E-1,-7.256909180E-1,7.119195557E-1,9.369615784E0
4.204997083E-1,8.291258240E-1,-1.606159973E-1,1.039797729E1
4.405537083E-1,1.642684021E0,6.242019653E-2,1.030726593E1
4.606067083E-1,7.622149658E-1,2.404599609E0,9.346563721E0
4.806597083E-1,-6.688092041E-1,2.339784393E0,7.330406342E0
5.007137083E-1,-2.186203766E0,6.354286194E-1,6.052663422E0
5.207667083E-1,-1.058448944E0,5.349874878E-1,6.007158051E0
5.408197083E-1,-1.339564362E0,-1.797013092E0,8.052055664E0
5.608727083E-1,-1.530417480E0,-5.878425751E0,1.384665573E1
5.809267083E-1,-2.048939209E0,-4.656816101E0,1.079285614E1
6.009797083E-1,-7.723937988E-2,-3.916156311E0,1.073148376E1
6.210327083E-1,-6.012995911E-1,-3.902684326E0,9.174571381E0
6.410857083E-1,-1.782343597E0,-3.697161713E0,8.237519989E0
6.611397083E-1,-1.635049896E0,-5.120402069E0,7.812553711E0
6.811927083E-1,-2.916684723E0,-5.177732849E0,9.254355469E0
7.012457083E-1,-5.907914429E0,-5.989345093E0,9.745334473E0
7.212997083E-1,-7.786208496E0,-6.022875366E0,1.013018417E1
7.413527083E-1,-5.680836639E0,-6.158193970E0,9.359137573E0
7.614057083E-1,-6.767726440E0,-4.971611481E0,6.734495544E0
7.814597083E-1,-8.886869659E0,-6.079607391E0,6.626420288E0
8.015127083E-1,-1.027598099E1,-5.941145325E0,7.347021790E0
8.215657083E-1,-1.060409866E1,-5.016817474E0,8.389903107E0
8.416187083E-1,-1.099179245E1,-5.203628998E0,7.678881683E0
8.616727083E-1,-1.016057098E1,-5.356610870E0,6.834337921E0
8.817257083E-1,-9.331594849E0,-4.735702057E0,6.508166199E0
9.017787083E-1,-7.394622803E0,-3.916156311E0,6.322851562E0
9.218327083E-1,-6.195167084E0,-3.865262146E0,5.683231659E0
9.418857083E-1,-5.097350006E0,-4.517904968E0,5.547913055E0
9.619386666E-1,-4.521796875E0,-4.233197021E0,5.500162354E0
9.819926667E-1,-4.462071075E0,-5.088668060E0,5.150339813E0
1.002045667E0,-5.163362732E0,-5.872438202E0,3.694317627E0
1.022098667E0,-6.450985107E0,-6.549330597E0,3.601809998E0
1.042151667E0,-7.017107849E0,-7.175777893E0,4.152963867E0
1.062205667E0,-6.611301727E0,-7.356152802E0,4.835394745E0
1.082258667E0,-7.310797119E0,-7.430847473E0,4.651876373E0
1.102311667E0,-7.545658722E0,-7.751181335E0,4.357588348E0
1.122365667E0,-7.145091705E0,-7.354655914E0,4.355193329E0
1.142418667E0,-7.067403259E0,-7.483238525E0,4.232448578E0
1.162471667E0,-6.972350922E0,-7.897726593E0,3.805087280E0
1.182525667E0,-7.701035614E0,-7.624993744E0,3.217109985E0
1.202578667E0,-7.904761963E0,-6.493796082E0,3.375929718E0
1.222631667E0,-7.311994629E0,-5.889053650E0,4.217330017E0
1.242685667E0,-7.205416260E0,-6.077811127E0,3.453767853E0
1.262738667E0,-7.598349152E0,-6.874604187E0,1.868564301E0
1.282791667E0,-8.091872864E0,-6.885531464E0,1.431473236E0
1.302845667E0,-7.947872314E0,-6.297254791E0,3.353476410E0
1.322898667E0,-6.985673218E0,-5.842350769E0,4.563110962E0
1.342951667E0,-6.080655212E0,-5.454207916E0,4.386328583E0
1.363005667E0,-5.754034424E0,-5.909111938E0,3.410058746E0
1.383058667E0,-6.334676971E0,-6.814129944E0,2.179467773E0
1.403111667E0,-6.628665619E0,-6.604266357E0,1.435514832E0
1.423165667E0,-6.429729309E0,-6.094426575E0,2.647245026E0
1.443218667E0,-6.712341614E0,-6.758894806E0,3.105142822E0
1.463271667E0,-7.020101624E0,-7.220983887E0,1.937720490E0
1.483324667E0,-6.771318970E0,-7.228019257E0,1.257385254E0
1.503378667E0,-6.899302826E0,-7.336693268E0,8.860075378E-1
1.523431667E0,-6.750063171E0,-6.699019318E0,1.392554169E0
1.543484667E0,-6.208190002E0,-6.292464752E0,2.118694153E0
1.563538667E0,-6.446494446E0,-6.531367950E0,2.403551788E0
1.583591667E0,-7.161707153E0,-6.921007690E0,2.044448547E0
1.603644667E0,-7.630083160E0,-6.849606171E0,1.675765228E0
1.623698667E0,-7.522756348E0,-6.566844177E0,1.186432800E0
1.643751667E0,-7.214996338E0,-6.295757904E0,1.002914429E0
1.663804667E0,-7.085964661E0,-5.959257660E0,1.372495880E0
1.683858667E0,-6.777306519E0,-5.928571472E0,2.164947968E0
1.703911667E0,-7.215146027E0,-6.716383209E0,1.914818115E0
1.723965667E0,-7.551047516E0,-6.627468109E0,1.557810516E0
1.744018667E0,-7.513176270E0,-6.178851013E0,2.543959808E0
